query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.00905299186706543,-0.00014535586524289101,0.00017707012011669576,3,1
1,40,0.0054166316986083984,0.00015989939856808633,0.00020211572700645775,3,1
2,40,0.00519561767578125,-0.00011014938354492188,0.00010191187902819365,3,1
3,40,0.012636184692382812,0.00012485186744015664,3.309670137241483e-05,3,1
4,40,0.00709843635559082,-0.00010045369708677754,0.00012428019545041025,3,1
5,40,0.004049539566040039,4.514058309723623e-05,0.00015893943782430142,3,1
6,40,0.0033659934997558594,-7.97112807049416e-05,7.247388566611335e-05,3,1
7,40,0.004014492034912109,2.1378198653110303e-05,0.00016911295824684203,3,1
8,40,0.0036923885345458984,0.00011897087097167969,0.0003967536613345146,3,1
9,40,0.006422996520996094,-7.85986558184959e-05,0.00015950297529343516,3,1
10,40,0.007124185562133789,-0.0002129077911376953,0.00010802256292663515,3,1
11,40,0.006753206253051758,-0.00010784467303892598,0.0002795291366055608,3,1
12,40,0.030092954635620117,3.7670135498046875e-05,0.00020876170310657471,3,1
13,40,0.005574226379394531,0.00016721089195925742,0.00017122724966611713,3,1
14,40,0.0074443817138671875,1.4940897926862817e-05,0.00020753982244059443,3,1
15,40,0.014159679412841797,-1.4940897926862817e-05,0.0001112925456254743,3,1
16,40,0.0055582523345947266,4.00543212890625e-05,0.00021983394981361926,3,1
17,40,0.006475687026977539,3.6795932828681543e-05,0.0002124541497323662,3,1
18,40,0.004836320877075195,-9.401639545103535e-05,7.00440868968144e-05,3,1
19,40,0.005080461502075195,5.269050598144531e-05,5.4428928706329316e-05,3,1
