query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.030567056705670562,0.762729756238659,0.04365047002573346,0.6663066761613866,100,3.622945547103882
1,-0.01849384938493849,0.8550891580316918,-0.088393780423691,0.38182530833652306,100,3.6805591583251953
2,0.1658205820582058,0.09918987855682135,0.15660157679366696,0.11972148087407058,100,3.6227216720581055
3,-0.012109210921092108,0.9048205766945597,-0.014151781064596951,0.8888610252090473,100,3.1498072147369385
4,-0.10599459945994598,0.29391129995008397,-0.1088539103867701,0.2810066745872984,100,2.9871935844421387
5,-0.05143714371437143,0.6112842297748928,-0.04254776629993916,0.6742525910193646,100,3.5283493995666504
6,0.11145514551455145,0.2696007081298093,0.10185260008626441,0.3132884899898951,100,3.5020768642425537
7,0.07614761476147613,0.4514518763810701,0.01826404892468203,0.8568705246613413,100,3.502819061279297
8,-0.001704170417041704,0.9865742651325251,0.05415422171119801,0.5925623035421377,100,3.197089910507202
9,-0.07280549896672123,0.4716126459746168,0.08124815518847572,0.42163009650053723,100,3.42065167427063
10,0.05927392739273927,0.558008248390469,0.04407564198975476,0.6632527139166114,100,3.643929958343506
11,-0.01789378937893789,0.8597422086084849,-0.062383480094135496,0.5375034415515771,100,3.236313581466675
12,0.18990699069906988,0.058430511671898895,0.0610132651161529,0.5464927370327822,100,3.4860010147094727
13,0.2849324932493249,0.00406188425744636,0.3018507668877239,0.0022725909248267192,100,3.962362766265869
14,0.07818781878187818,0.43938461213844876,0.03759721574179814,0.7103570470086057,100,3.8877689838409424
15,0.2331473147314731,0.019573239319212822,0.16448174819943764,0.10198694555180912,100,3.709998369216919
16,-0.08778877887788777,0.3851047738404628,-0.020912667610030494,0.8363847384588985,100,4.127079963684082
17,0.00030003000300029994,0.9976362078540951,0.07677352546242631,0.4477302858236762,100,3.768444776535034
18,0.05098109810981098,0.6144517183605485,-0.08012145323840966,0.42811794397783665,100,3.1800389289855957
19,6.000600060006e-05,0.999527240917147,0.007591616329121871,0.9402443267381936,100,2.7798352241516113
