query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.04049491882324219,0.0002221894246758893,0.00197398173622787,100,1
1,160,0.03997969627380371,-0.00028244973509572446,0.002060489496216178,100,1
2,160,0.050689697265625,0.0004196214722469449,0.001843942329287529,100,1
3,160,0.06348514556884766,0.0008456349605694413,0.0020800908096134663,100,1
4,160,0.030319929122924805,0.001182906678877771,0.002002951456233859,100,1
5,160,0.051389455795288086,0.0009070420055650175,0.0021513241808861494,100,1
6,160,0.05030107498168945,-0.00015644550148863345,0.0018346966244280338,100,1
7,160,0.06307411193847656,0.0008880543755367398,0.002078089164569974,100,1
8,160,0.039696693420410156,0.0007061982178129256,0.001905737561173737,100,1
9,160,0.04245615005493164,0.0004554915358312428,0.0018187527311965823,100,1
10,160,0.05303478240966797,0.00022032498964108527,0.0019797838758677244,100,1
11,160,0.05402946472167969,0.0004774475237354636,0.0019103852100670338,100,1
12,160,0.03954029083251953,0.0010767793282866478,0.002033321186900139,100,1
13,160,0.06808209419250488,0.0005718207103200257,0.0021580152679234743,100,1
14,160,0.06314659118652344,0.00089404103346169,0.00202639470808208,100,1
15,160,0.05202007293701172,0.0005481052212417126,0.002011925680562854,100,1
16,160,0.048966407775878906,0.0005007719737477601,0.0021482633892446756,100,1
17,160,0.04867124557495117,-0.00015586375957354903,0.0023232409730553627,100,1
18,160,0.04189300537109375,0.0007611060282215476,0.0020113203208893538,100,1
19,160,0.03600645065307617,0.0006397366523742676,0.0017171429935842752,100,1
