subset,query,n_removed,baseline_loss,filtered_loss,loss_change
0,0,160,3.4117543697357178,3.4107658863067627,-0.0009884834289550781
0,1,160,3.5385615825653076,3.536975622177124,-0.0015859603881835938
0,2,160,3.4561798572540283,3.4559433460235596,-0.00023651123046875
0,3,160,2.999037981033325,2.9979231357574463,-0.0011148452758789062
0,4,160,2.8376259803771973,2.8353168964385986,-0.002309083938598633
0,5,160,3.3331079483032227,3.334228515625,0.0011205673217773438
0,6,160,3.329303741455078,3.3260297775268555,-0.0032739639282226562
0,7,160,3.3449506759643555,3.344757556915283,-0.00019311904907226562
0,8,160,3.051907539367676,3.0511770248413086,-0.0007305145263671875
0,9,160,3.2737743854522705,3.273287773132324,-0.00048661231994628906
0,10,160,3.497657060623169,3.4969894886016846,-0.000667572021484375
0,11,160,3.1188197135925293,3.120725154876709,0.0019054412841796875
0,12,160,3.3343570232391357,3.3340516090393066,-0.00030541419982910156
0,13,160,3.80757212638855,3.804838180541992,-0.002733945846557617
0,14,160,3.637634515762329,3.6394126415252686,0.0017781257629394531
0,15,160,3.5595297813415527,3.5594515800476074,-7.82012939453125e-05
0,16,160,3.9195525646209717,3.920313835144043,0.0007612705230712891
0,17,160,3.5629773139953613,3.5636391639709473,0.0006618499755859375
0,18,160,2.9200692176818848,2.9199204444885254,-0.000148773193359375
0,19,160,2.5281591415405273,2.5267930030822754,-0.0013661384582519531
1,0,160,3.4117543697357178,3.4121253490448,0.00037097930908203125
1,1,160,3.5385615825653076,3.5391621589660645,0.0006005764007568359
1,2,160,3.4561798572540283,3.4564671516418457,0.0002872943878173828
1,3,160,2.999037981033325,2.9959542751312256,-0.0030837059020996094
1,4,160,2.8376259803771973,2.8366715908050537,-0.0009543895721435547
1,5,160,3.3331079483032227,3.333956241607666,0.0008482933044433594
1,6,160,3.329303741455078,3.326077938079834,-0.0032258033752441406
1,7,160,3.3449506759643555,3.3447771072387695,-0.0001735687255859375
1,8,160,3.051907539367676,3.049997568130493,-0.0019099712371826172
1,9,160,3.2737743854522705,3.2726926803588867,-0.001081705093383789
1,10,160,3.497657060623169,3.4988067150115967,0.0011496543884277344
1,11,160,3.1188197135925293,3.120850086212158,0.0020303726196289062
1,12,160,3.3343570232391357,3.342109441757202,0.007752418518066406
1,13,160,3.80757212638855,3.8043577671051025,-0.0032143592834472656
1,14,160,3.637634515762329,3.640972375869751,0.003337860107421875
1,15,160,3.5595297813415527,3.559492826461792,-3.695487976074219e-05
1,16,160,3.9195525646209717,3.9213860034942627,0.0018334388732910156
1,17,160,3.5629773139953613,3.5602831840515137,-0.0026941299438476562
1,18,160,2.9200692176818848,2.920170783996582,0.00010156631469726562
1,19,160,2.5281591415405273,2.526021718978882,-0.002137422561645508
