query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,200,0.025090694427490234,-9.703636169433594e-05,0.000922006014736004,3,1
1,200,0.014795780181884766,0.0018395582834879558,0.001580581981873619,3,1
2,200,0.033928871154785156,0.0009128252665201823,0.001657947273563867,3,1
3,200,0.029236793518066406,0.00043384234110514325,0.0003018255228707305,3,1
4,200,0.13359999656677246,0.0008843739827473959,0.0018713857205622257,3,1
5,200,0.10049378871917725,0.003331303596496582,0.0021920662278565686,3,1
6,200,0.033986568450927734,-0.0011984507242838542,0.0003877925156700664,3,1
7,200,0.02604198455810547,0.0013737678527832031,0.0013271318731989611,3,1
8,200,0.024604082107543945,-0.0007267793019612631,0.0009104166752414055,3,1
9,200,0.056730031967163086,-0.0012110471725463867,0.002473654657186896,3,1
10,200,0.029358386993408203,0.0030148824055989585,0.0004334541785994871,3,1
11,200,0.015425920486450195,0.0010720094045003254,0.0023989520726089876,3,1
12,200,0.01084446907043457,0.00019216537475585938,0.0013308274577006546,3,1
13,200,0.03177785873413086,-0.0021636486053466797,0.0005389530424531423,3,1
14,200,0.01906895637512207,-0.0005822976430257162,0.0007083402075337102,3,1
15,200,0.015386581420898438,-0.0009086132049560547,0.0012850612788145965,3,1
16,200,0.011313438415527344,0.0008982022603352865,0.0011215924923569744,3,1
17,200,0.04266929626464844,0.0014836788177490234,0.0014177944650379855,3,1
18,200,0.07711625099182129,0.0030874411265055337,0.0010433965569827787,3,1
19,200,0.053040504455566406,0.001867532730102539,0.0017610828006407676,3,1
