query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.9140974967061923,1.8329941353873392e-18,0.8994172886871664,4.6887645368574163e-17,45,3.4125919342041016
1,0.9555994729907772,1.918027638314923e-24,0.9659136639310024,7.23043820193615e-27,45,3.5448224544525146
2,0.9333640770569556,9.477375597491739e-21,0.946354651252091,1.020283631948081e-22,45,3.4616477489471436
3,0.9389986824769432,1.50120552258409e-21,0.9338679555755974,8.091417332676808e-21,45,3.000426769256592
4,0.9582345191040843,5.284704421108829e-25,0.9633213554566955,3.406939334751598e-26,45,2.8378055095672607
5,0.9382081686429512,1.964287320133812e-21,0.950419848121161,1.952591243090512e-23,45,3.348294496536255
6,0.9208168642951251,3.406778006644118e-19,0.9425192363497801,4.332860367227906e-22,45,3.3392415046691895
7,0.9525691699604741,7.693936153673799e-24,0.9658895615787294,7.339399588726706e-27,45,3.350379705429077
8,0.8886693017127799,3.7237442726206906e-16,0.9071441781124897,9.101086865329899e-18,45,3.0591318607330322
9,0.9665349143610011,4.898900540786197e-27,0.931497459965713,1.684445492975676e-20,45,3.281080961227417
10,0.9297760210803688,2.8225227874943704e-20,0.9270401225071885,6.244194529395929e-20,45,3.50307297706604
11,0.9683794466403163,1.4746208732695597e-27,0.9625236863185155,5.367842877237302e-26,45,3.1409268379211426
12,0.9600790513833991,2.0382568459449454e-25,0.9967565808548109,1.065578381110751e-48,45,3.339482069015503
13,0.9295125164690381,3.05105880655786e-20,0.9231615666443872,1.8281921500755839e-19,45,3.8050954341888428
14,0.9617918313570486,8.076401379451786e-26,0.9681922470817969,1.671044766324377e-27,45,3.638570785522461
15,0.9266139657444004,7.046626705506721e-20,0.9388031912163138,1.6049451377169506e-21,45,3.561091423034668
16,0.9496706192358365,2.675438277712633e-23,0.9586385400970298,4.305342376389602e-25,45,3.921304225921631
17,0.9826086956521738,4.443175498889385e-33,0.9928058078744844,2.8137614443678307e-41,45,3.591648578643799
18,0.9346157651896546,6.3843686092135975e-21,0.9633288758915706,3.39220628063805e-26,45,2.9101197719573975
19,0.9546772068511198,2.9567396129055947e-24,0.9568006072497094,1.0764489768972584e-24,45,2.5035884380340576
