subset,query,n_removed,baseline_loss,filtered_loss,loss_change
0,0,80,2.8937671184539795,2.8919055461883545,-0.001861572265625
0,1,80,2.964872360229492,2.9650774002075195,0.00020503997802734375
0,2,80,2.866971015930176,2.8676576614379883,0.0006866455078125
0,3,80,2.915562629699707,2.916048765182495,0.00048613548278808594
0,4,80,3.428081750869751,3.4293372631073,0.0012555122375488281
0,5,80,3.135974645614624,3.134716510772705,-0.0012581348419189453
0,6,80,3.707076072692871,3.7067065238952637,-0.0003695487976074219
0,7,80,3.759359836578369,3.758976459503174,-0.0003833770751953125
0,8,80,3.7953217029571533,3.7945921421051025,-0.0007295608520507812
0,9,80,3.5441393852233887,3.5445570945739746,0.0004177093505859375
0,10,80,3.396273374557495,3.396230936050415,-4.2438507080078125e-05
0,11,80,2.7513837814331055,2.75179386138916,0.0004100799560546875
0,12,80,3.1670851707458496,3.167240619659424,0.00015544891357421875
0,13,80,3.406944513320923,3.4084527492523193,0.0015082359313964844
0,14,80,3.4259378910064697,3.426661491394043,0.0007236003875732422
0,15,80,3.172257900238037,3.172715425491333,0.00045752525329589844
0,16,80,3.4073164463043213,3.4064505100250244,-0.000865936279296875
0,17,80,3.5208139419555664,3.520292043685913,-0.0005218982696533203
0,18,80,3.662959098815918,3.6627368927001953,-0.00022220611572265625
0,19,80,4.028083801269531,4.028253078460693,0.00016927719116210938
1,0,80,2.8937671184539795,2.8965001106262207,0.002732992172241211
1,1,80,2.964872360229492,2.965010643005371,0.00013828277587890625
1,2,80,2.866971015930176,2.8668744564056396,-9.655952453613281e-05
1,3,80,2.915562629699707,2.914738416671753,-0.0008242130279541016
1,4,80,3.428081750869751,3.427079439163208,-0.0010023117065429688
1,5,80,3.135974645614624,3.1359410285949707,-3.361701965332031e-05
1,6,80,3.707076072692871,3.7066705226898193,-0.0004055500030517578
1,7,80,3.759359836578369,3.7604081630706787,0.0010483264923095703
1,8,80,3.7953217029571533,3.7949535846710205,-0.0003681182861328125
1,9,80,3.5441393852233887,3.54472017288208,0.0005807876586914062
1,10,80,3.396273374557495,3.395937204360962,-0.0003361701965332031
1,11,80,2.7513837814331055,2.7524328231811523,0.001049041748046875
1,12,80,3.1670851707458496,3.166642427444458,-0.00044274330139160156
1,13,80,3.406944513320923,3.407353639602661,0.00040912628173828125
1,14,80,3.4259378910064697,3.425870895385742,-6.699562072753906e-05
1,15,80,3.172257900238037,3.1734204292297363,0.0011625289916992188
1,16,80,3.4073164463043213,3.4085981845855713,0.00128173828125
1,17,80,3.5208139419555664,3.5217628479003906,0.0009489059448242188
1,18,80,3.662959098815918,3.664499044418335,0.0015399456024169922
1,19,80,4.028083801269531,4.028508186340332,0.00042438507080078125
2,0,80,2.8937671184539795,2.894167423248291,0.00040030479431152344
2,1,80,2.964872360229492,2.965118169784546,0.00024580955505371094
2,2,80,2.866971015930176,2.8676910400390625,0.0007200241088867188
2,3,80,2.915562629699707,2.917102813720703,0.0015401840209960938
2,4,80,3.428081750869751,3.4277751445770264,-0.0003066062927246094
2,5,80,3.135974645614624,3.135850191116333,-0.00012445449829101562
2,6,80,3.707076072692871,3.708066940307617,0.0009908676147460938
2,7,80,3.759359836578369,3.7594611644744873,0.00010132789611816406
2,8,80,3.7953217029571533,3.796160936355591,0.0008392333984375
2,9,80,3.5441393852233887,3.5443577766418457,0.00021839141845703125
2,10,80,3.396273374557495,3.3966944217681885,0.0004210472106933594
2,11,80,2.7513837814331055,2.7500181198120117,-0.00136566162109375
2,12,80,3.1670851707458496,3.1668970584869385,-0.0001881122589111328
2,13,80,3.406944513320923,3.4071781635284424,0.00023365020751953125
2,14,80,3.4259378910064697,3.4259777069091797,3.981590270996094e-05
2,15,80,3.172257900238037,3.1729061603546143,0.0006482601165771484
2,16,80,3.4073164463043213,3.407407522201538,9.107589721679688e-05
2,17,80,3.5208139419555664,3.5205395221710205,-0.00027441978454589844
2,18,80,3.662959098815918,3.662522315979004,-0.0004367828369140625
2,19,80,4.028083801269531,4.029608249664307,0.0015244483947753906
