query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.400214433670044,3.4274182319641113,0.027203798294067383
1,160,3.5235071182250977,3.553638458251953,0.03013134002685547
2,160,3.4463436603546143,3.496509313583374,0.050165653228759766
3,160,2.9896161556243896,3.0241644382476807,0.034548282623291016
4,160,2.827927350997925,2.8585922718048096,0.030664920806884766
5,160,3.3308141231536865,3.374562978744507,0.04374885559082031
6,160,3.317143440246582,3.3569772243499756,0.039833784103393555
7,160,3.3391268253326416,3.385082483291626,0.045955657958984375
8,160,3.044633388519287,3.078317880630493,0.033684492111206055
9,160,3.266502618789673,3.3044681549072266,0.03796553611755371
10,160,3.4856858253479004,3.52929949760437,0.04361367225646973
11,160,3.126596450805664,3.191854476928711,0.06525802612304688
12,160,3.339216947555542,3.4002532958984375,0.06103634834289551
13,160,3.80314302444458,3.826920747756958,0.02377772331237793
14,160,3.632026433944702,3.654543876647949,0.02251744270324707
15,160,3.5537655353546143,3.5754470825195312,0.021681547164916992
16,160,3.919933557510376,3.9411823749542236,0.021248817443847656
17,160,3.5854601860046387,3.8606534004211426,0.2751932144165039
18,160,2.901019334793091,2.926215410232544,0.025196075439453125
19,160,2.508394718170166,2.5471718311309814,0.03877711296081543
