query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,640,0.08333778381347656,0.00014543533325195312,0.00019023397180717438,3,1
1,640,0.11947154998779297,-0.0007003943319432437,0.00025370382354594767,3,1
2,640,0.14325976371765137,-0.0005718867178075016,0.0006558484747074544,3,1
3,640,0.12019085884094238,-0.0010374387493357062,0.0011817478807643056,3,1
4,640,0.10876226425170898,-0.000331878662109375,0.00046470490633510053,3,1
5,640,0.17145752906799316,-0.000561316788662225,0.0007580848759971559,3,1
6,640,0.13143324851989746,-0.0006182193756103516,0.0009032482630573213,3,1
7,640,0.16839027404785156,-0.00047119459486566484,0.00052252336172387,3,1
8,640,0.10906338691711426,-0.0007971127633936703,3.6778594221686944e-05,3,1
9,640,0.15694880485534668,-0.0013147195568308234,0.0007105207187123597,3,1
10,640,0.14891338348388672,-0.0006965796346776187,0.0005423601251095533,3,1
11,640,0.14072513580322266,0.00020360946655273438,0.0004806714132428169,3,1
12,640,0.1354665756225586,-0.0006088415975682437,0.00019833334954455495,3,1
13,640,0.07618141174316406,0.0009268919820897281,0.0005744861555285752,3,1
14,640,0.09618091583251953,0.00023126602172851562,0.0006695498595945537,3,1
15,640,0.08253121376037598,-0.0002186298370361328,0.0006857182015664876,3,1
16,640,0.08949470520019531,-0.00011054674541810527,0.00044330768287181854,3,1
17,640,0.11330723762512207,0.00033315023756586015,0.0009924503974616528,3,1
18,640,0.126600980758667,-0.0012888908386230469,0.0009441755246371031,3,1
19,640,0.15767478942871094,-0.0008318424224853516,0.0002949948830064386,3,1
