query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,320,0.14888882637023926,-0.0005054473876953125,0.0007662888854220605,3,1
1,320,0.11714005470275879,0.00021298726399739584,0.002031418557787974,3,1
2,320,0.21268439292907715,-0.0010788440704345703,0.000936322882194135,3,1
3,320,0.13718748092651367,-0.0008519490559895834,9.911485982813066e-05,3,1
4,320,0.13171958923339844,-0.000702063242594401,0.00039615098570555077,3,1
5,320,0.22899937629699707,-0.0008161067962646484,0.0002380963770964711,3,1
6,320,0.22776126861572266,0.0002509752909342448,0.0006929204547458566,3,1
7,320,0.18183612823486328,-0.0006248156229654948,0.0010653483456080975,3,1
8,320,0.17070484161376953,-0.00036064783732096356,0.0005575940492951794,3,1
9,320,0.1865999698638916,-0.00030271212259928387,0.0009088276479333303,3,1
10,320,0.17110347747802734,-0.0006903807322184244,0.00017784177575013094,3,1
11,320,0.22893333435058594,-0.0008804798126220703,0.0011280564376542853,3,1
12,320,0.1624748706817627,-0.0021107991536458335,0.0005735211491732026,3,1
13,320,0.13821935653686523,-0.0004189014434814453,0.0008869852083481916,3,1
14,320,0.1138761043548584,-0.0008170604705810547,0.0008892364516660724,3,1
15,320,0.13268136978149414,-0.00034046173095703125,0.001122075876398556,3,1
16,320,0.13748717308044434,-0.0004582405090332031,7.034802690510095e-05,3,1
17,320,0.41966748237609863,0.0004757245381673177,0.0007365908850063143,3,1
18,320,0.10752153396606445,0.026929299036661785,0.04888637358546584,3,1
19,320,0.13413763046264648,0.002770662307739258,0.0049245777384589375,3,1
