query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,640,0.020670652389526367,-0.0003342628479003906,0.00018462575098965317,3,1
1,640,0.017975807189941406,0.00010514259338378906,0.0009230125579051673,3,1
2,640,0.011288166046142578,2.5033950805664062e-05,0.0007883919170126319,3,1
3,640,0.023957014083862305,-0.0002864996495191008,0.00040366442408412695,3,1
4,640,0.014365673065185547,-0.00020424525428097695,0.0005728553514927626,3,1
5,640,0.00803375244140625,-0.0006420612335205078,0.00014099309919402003,3,1
6,640,0.017117738723754883,-1.3669331565324683e-05,0.000708703591953963,3,1
7,640,0.008513450622558594,0.00045959153794683516,0.0010864853393286467,3,1
8,640,0.01336526870727539,3.24249267578125e-05,0.00048779085045680404,3,1
9,640,0.0231015682220459,0.0004223982396069914,0.0007147549767978489,3,1
10,640,0.01845526695251465,0.00014535586524289101,0.0005485319998115301,3,1
11,640,0.013599157333374023,-0.0007327397470362484,0.0008092785137705505,3,1
12,640,0.040557861328125,0.0025179386138916016,0.005995763931423426,3,1
13,640,0.014053583145141602,9.481111919740215e-05,0.0005608978099189699,3,1
14,640,0.026958703994750977,0.0008673667907714844,0.00027064321329817176,3,1
15,640,0.054935455322265625,0.0007132689352147281,0.0007872004061937332,3,1
16,640,0.01155996322631836,-0.00025431314134038985,0.0006299409433268011,3,1
17,640,0.016286373138427734,0.00019224484276492149,0.0007494660676456988,3,1
18,640,0.018731355667114258,-0.0006279945373535156,0.0006337820086628199,3,1
19,640,0.02048325538635254,-0.00027720132493413985,0.0010906587122008204,3,1
