query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.10479283332824707,-1.0331472140023834e-06,0.00012892302765976638,3,1
1,40,0.1360609531402588,0.00023245811462402344,8.47764968057163e-05,3,1
2,40,0.18363404273986816,-0.002451658248901367,0.004815597445533056,3,1
3,40,0.13081145286560059,-0.020598729451497395,0.03213224091974676,3,1
4,40,0.1295604705810547,-5.0703685701591894e-05,0.00011461992107797414,3,1
5,40,0.18201375007629395,-3.2822292268974707e-05,0.00016554600733797997,3,1
6,40,0.14287471771240234,-5.404154308052966e-06,2.17815104406327e-05,3,1
7,40,0.15902090072631836,-0.0001819928438635543,0.0002167435159208253,3,1
8,40,0.15127253532409668,-0.0001374085695715621,0.00015002390136942267,3,1
9,40,0.1600942611694336,7.073084270814434e-05,0.00027418811805546284,3,1
10,40,0.1785891056060791,-9.250640869140625e-05,0.00017988566833082587,3,1
11,40,0.14931321144104004,0.0001381238253088668,7.829294918337837e-05,3,1
12,40,0.19263315200805664,-0.00010728836059570312,0.000268965435680002,3,1
13,40,0.03858637809753418,8.869171142578125e-05,4.764555342262611e-05,3,1
14,40,0.1210026741027832,3.4888584195869043e-05,0.00025785123580135405,3,1
15,40,0.11678576469421387,-5.237261575530283e-05,0.00011391128646209836,3,1
16,40,0.06090235710144043,-1.8676122635952197e-05,0.00010633424244588241,3,1
17,40,0.08429598808288574,8.058547973632812e-05,0.0002514169900678098,3,1
18,40,0.14409160614013672,0.0002551873621996492,0.00013612935435958207,3,1
19,40,0.1562788486480713,-0.00012906391930300742,0.00033962022280320525,3,1
