query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.054258108139038086,6.90619126544334e-05,0.00014425729750655591,3,1
1,40,0.08538818359375,-3.0994415283203125e-06,0.0002476604422554374,3,1
2,40,0.10726046562194824,3.139178079436533e-05,0.00014373543672263622,3,1
3,40,0.07727789878845215,0.00013828277587890625,0.00010080652282340452,3,1
4,40,0.08004903793334961,-0.00010323524475097656,0.00010692136129364371,3,1
5,40,0.12646770477294922,-2.463658711349126e-05,0.00033761924714781344,3,1
6,40,0.08843541145324707,-6.4373016357421875e-06,2.8051443223375827e-05,3,1
7,40,0.11648392677307129,0.0001238981931237504,0.00027605603099800646,3,1
8,40,0.07534599304199219,-8.885065471986309e-05,9.99597687041387e-05,3,1
9,40,0.10457801818847656,0.00015735626220703125,8.970623457571492e-05,3,1
10,40,0.10554051399230957,-4.38690185546875e-05,2.9265334887895733e-05,3,1
11,40,0.08957314491271973,-0.0002148151397705078,0.00021556678984779865,3,1
12,40,0.09888529777526855,-3.1312305509345606e-05,0.00010863213537959382,3,1
13,40,0.054744720458984375,0.00011873245239257812,0.00020383701485116035,3,1
14,40,0.0708920955657959,-5.817413330078125e-05,0.00024003944417927414,3,1
15,40,0.061888694763183594,-4.1166942537529394e-05,0.00020782173669431359,3,1
16,40,0.06744790077209473,2.4636585749249207e-06,0.00019940038328059018,3,1
17,40,0.07339191436767578,1.5497207641601562e-05,0.0001544667175039649,3,1
18,40,0.09494519233703613,7.128715515136719e-05,0.0002372421877225861,3,1
19,40,0.11298799514770508,0.0001392364501953125,0.0003548861132003367,3,1
