query,n_removed,baseline_loss,filtered_loss,loss_change
0,80,3.1158533096313477,3.1294870376586914,0.01363372802734375
1,80,2.7070844173431396,2.7095842361450195,0.002499818801879883
2,80,2.567183256149292,2.5810766220092773,0.013893365859985352
3,80,2.6530869007110596,2.654935598373413,0.0018486976623535156
4,80,2.6605262756347656,2.753140926361084,0.09261465072631836
5,80,1.4887518882751465,1.5603306293487549,0.0715787410736084
6,80,3.7383081912994385,3.758253812789917,0.019945621490478516
7,80,3.344118595123291,3.3653221130371094,0.02120351791381836
8,80,2.138673782348633,2.162038803100586,0.023365020751953125
9,80,1.9385191202163696,1.9620945453643799,0.023575425148010254
10,80,2.2058792114257812,2.226985454559326,0.021106243133544922
11,80,3.1831252574920654,3.1866095066070557,0.0034842491149902344
12,80,3.2253949642181396,3.2309954166412354,0.005600452423095703
13,80,3.250439167022705,3.261489152908325,0.011049985885620117
14,80,2.864725351333618,2.872891426086426,0.008166074752807617
15,80,3.1421549320220947,3.1537797451019287,0.011624813079833984
16,80,2.6027543544769287,2.606762170791626,0.004007816314697266
17,80,3.1032960414886475,3.1282598972320557,0.024963855743408203
18,80,2.1350066661834717,2.1977102756500244,0.06270360946655273
19,80,2.3101346492767334,2.3480982780456543,0.0379636287689209
