query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8559041581321395,8.023524367009854e-30,0.8592395767431114,2.770502607344609e-30,100,3.3962862491607666
1,0.9138073807380738,3.931493386263528e-40,0.9275908833340362,1.078346886875447e-43,100,3.5297718048095703
2,0.8659895889001584,2.9553572713310635e-31,0.9112857958194798,1.51810936930292e-39,100,3.4351110458374023
3,0.8631289022808193,7.741892761537646e-31,0.8690665919392998,1.0229560505467958e-31,100,3.005866527557373
4,0.7535313531353135,1.4892139228484237e-19,0.7918521933430528,1.0376605478149477e-22,100,2.8266522884368896
5,0.8208220822082207,1.422129967867472e-25,0.8719321493336134,3.7167073257615984e-32,100,3.3425774574279785
6,0.8552895289528952,9.731885356001504e-30,0.8823100301753474,7.664261686167052e-34,100,3.3242673873901367
7,0.8401885394233417,8.591976024867275e-28,0.8830075741005681,5.827964065886637e-34,100,3.3469364643096924
8,0.8562101896533876,7.285834542755835e-30,0.8730060313292868,2.5272485944577205e-32,100,3.0609707832336426
9,0.8771797179717971,5.4558179434708734e-33,0.8977844517227355,1.1257356473254048e-36,100,3.2754440307617188
10,0.876924323209237,6.0019533826668564e-33,0.8837437699646911,4.35660705279873e-34,100,3.479895830154419
11,0.8854125412541253,2.236222877450279e-34,0.8910085244715453,2.210201105159515e-35,100,3.1117589473724365
12,0.9110798412277465,1.692201193275238e-39,0.9942996029945226,4.332431993924552e-97,100,3.325857400894165
13,0.8264626462646263,3.4291576831316833e-26,0.8596796600402089,2.4029334521942975e-30,100,3.8122668266296387
14,0.8919558714587744,1.4752422333638386e-35,0.9114959225384566,1.3585654480784861e-39,100,3.6370511054992676
15,0.8899249924992498,3.49352191784849e-35,0.9040820391310318,5.830962374661097e-38,100,3.564107894897461
16,0.8995979597959796,4.897341494002995e-37,0.9055255803731387,2.874033208803777e-38,100,3.9192233085632324
17,0.9218121812181217,4.0314748088325266e-42,0.9254606649492402,4.238619835516907e-43,100,3.512946128845215
18,0.8693909390939093,9.132939969333948e-32,0.8976369423635064,1.203760217401952e-36,100,2.9120869636535645
19,0.9060600423808032,2.205361782033231e-38,0.8995479949546666,5.012007357317838e-37,100,2.515756845474243
