query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,320,0.08025455474853516,0.00019151449669152498,0.0009521422907710075,100,1
1,320,0.08215594291687012,0.000104608538094908,0.0010295495158061385,100,1
2,320,0.11484217643737793,0.0003650188446044922,0.0015242076478898525,100,1
3,320,0.09485483169555664,0.00012325048737693578,0.0011426381533965468,100,1
4,320,0.08990716934204102,0.00023596762912347913,0.001018639886751771,100,1
5,320,0.11329126358032227,0.00033170939423143864,0.001469694427214563,100,1
6,320,0.09429049491882324,0.0002656698343344033,0.0010607375297695398,100,1
7,320,0.10815119743347168,0.00024496077094227076,0.0012989516835659742,100,1
8,320,0.1049196720123291,0.00028954268782399595,0.001050451654009521,100,1
9,320,0.09472131729125977,0.00015755654021631926,0.001080976682715118,100,1
10,320,0.09819602966308594,0.00017368554836139083,0.0013257007813081145,100,1
11,320,0.13579511642456055,0.000333731179125607,0.001307954895310104,100,1
12,320,0.1084442138671875,0.000121009346912615,0.0017829799326136708,100,1
13,320,0.0889892578125,0.00018327950965613127,0.0009871264919638634,100,1
14,320,0.0818185806274414,0.00015963077021297067,0.0009534424170851707,100,1
15,320,0.09045243263244629,0.0001782989565981552,0.0009945171186700463,100,1
16,320,0.07541799545288086,0.0002755141176749021,0.0011173677630722523,100,1
17,320,0.08161520957946777,0.00035223961458541453,0.001004900666885078,100,1
18,320,0.08624720573425293,1.5816687664482743e-05,0.0008676191209815443,100,1
19,320,0.1310436725616455,0.00010762929741758853,0.0012208307161927223,100,1
