query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.39999999999999997,0.5046315754686912,0.24786102560172427,0.6876753388853106,5,3.369720697402954
1,0.6,0.28475697986529386,0.6085270385818065,0.2761063848686051,5,3.46679425239563
2,0.0,1.0,-0.004221578903993384,0.9946249347637981,5,3.3768930435180664
3,-0.19999999999999998,0.7470600781046621,0.04277765613173659,0.9455504126818749,5,2.9311611652374268
4,0.8999999999999998,0.03738607346849874,0.7673198512097719,0.12992781366205727,5,2.7950735092163086
5,0.3,0.623837664781073,0.6159099018219609,0.26867383340977136,5,3.241042137145996
6,0.39999999999999997,0.5046315754686912,0.6448179832054663,0.2401033766691318,5,3.242136240005493
7,-0.7999999999999999,0.10408803866182788,-0.7158429708249376,0.173873771165028,5,3.2561166286468506
8,-0.39999999999999997,0.5046315754686912,0.1434069628987164,0.818036377840443,5,3.005641460418701
9,0.6,0.28475697986529386,0.9179675140933972,0.027854495791254458,5,3.1984291076660156
10,0.09999999999999999,0.8728885715695384,0.1965764363145377,0.751332538813786,5,3.3981692790985107
11,0.19999999999999998,0.7470600781046621,0.1681877204045761,0.7868706533319239,5,3.0291407108306885
12,0.7,0.1881204043741873,0.8798601312131379,0.04907713863661965,5,3.275926113128662
13,0.8999999999999998,0.03738607346849874,0.9077824237350284,0.03314774254326073,5,3.7580151557922363
14,0.9999999999999999,1.4042654220543602e-24,0.9841282187450147,0.002394615015378598,5,3.5745420455932617
15,-0.09999999999999999,0.8728885715695384,-0.39401109788254685,0.5116301911002242,5,3.5260396003723145
16,-0.7,0.1881204043741873,-0.6758617446184706,0.2104242997239573,5,3.869311809539795
17,0.6,0.28475697986529386,0.6074261389143345,0.2772192785236908,5,3.4822027683258057
18,0.49999999999999994,0.3910022189557703,0.5272158710393424,0.36127135275387545,5,2.8423304557800293
19,0.09999999999999999,0.8728885715695384,0.2707681102169544,0.659507531677669,5,2.439209461212158
