query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8999999999999998,0.03738607346849874,0.7911015453442541,0.11095248728263683,5,3.369720697402954
1,0.39999999999999997,0.5046315754686912,0.14832837984213987,0.811837263674441,5,3.46679425239563
2,0.49999999999999994,0.3910022189557703,0.7247365222866031,0.166018988863235,5,3.3768930435180664
3,0.0,1.0,0.25903480881480223,0.6739130401134737,5,2.9311611652374268
4,0.19999999999999998,0.7470600781046621,0.5044849943740849,0.3860642278932731,5,2.7950735092163086
5,0.7,0.1881204043741873,0.38393979143117635,0.5234434574827275,5,3.241042137145996
6,0.8999999999999998,0.03738607346849874,0.8785133663898536,0.04989417898247847,5,3.2421371936798096
7,0.49999999999999994,0.3910022189557703,0.33715042517920724,0.5790039850325535,5,3.2561161518096924
8,0.0,1.0,-0.02432617892487482,0.9690300020761207,5,3.0056416988372803
9,0.6,0.28475697986529386,0.5756924348997206,0.3097927221542647,5,3.1984291076660156
10,0.19999999999999998,0.7470600781046621,0.31051756712956835,0.6110855321344295,5,3.3981692790985107
11,-0.09999999999999999,0.8728885715695384,-0.031816108857878056,0.9594973074754124,5,3.0291407108306885
12,0.8999999999999998,0.03738607346849874,0.8069854438824916,0.09879331116753083,5,3.2759265899658203
13,0.9999999999999999,1.4042654220543602e-24,0.8418212695571972,0.07370101602329404,5,3.758014678955078
14,0.8999999999999998,0.03738607346849874,0.9107757956154171,0.03156155786373783,5,3.5745420455932617
15,0.39999999999999997,0.5046315754686912,0.35578828816957936,0.5567437712760241,5,3.5260398387908936
16,0.7999999999999999,0.10408803866182788,0.7669545150390973,0.13022620621671568,5,3.869311571121216
17,-0.19999999999999998,0.7470600781046621,-0.024935906139231023,0.9682539088178498,5,3.4822022914886475
18,0.6,0.28475697986529386,0.4851126116693396,0.40749830584760577,5,2.842329978942871
19,0.7,0.1881204043741873,0.8158465660097945,0.09219932275247962,5,2.439209461212158
