query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.7,0.1881204043741873,0.8096765667073292,0.09677607175700814,5,3.3697211742401123
1,0.0,1.0,0.38761672789501184,0.5191242370355977,5,3.46679425239563
2,-0.19999999999999998,0.7470600781046621,-0.014495806359139163,0.9815440125082597,5,3.3768930435180664
3,-0.49999999999999994,0.3910022189557703,-0.47921432676918163,0.4140775982910633,5,2.9311611652374268
4,-0.7999999999999999,0.10408803866182788,-0.8518267624606399,0.06692562972634852,5,2.7950735092163086
5,0.49999999999999994,0.3910022189557703,0.4618664694889508,0.43356715088908554,5,3.241041898727417
6,0.19999999999999998,0.7470600781046621,0.6648032726291807,0.22087240333963998,5,3.242136240005493
7,-0.19999999999999998,0.7470600781046621,-0.4466962892635338,0.45077405961670863,5,3.2561161518096924
8,0.7999999999999999,0.10408803866182788,0.799433642373133,0.10452097611007517,5,3.0056416988372803
9,-0.3,0.623837664781073,-0.45631742695014366,0.43984383585967374,5,3.1984291076660156
10,0.3,0.623837664781073,0.5639124776362134,0.3221182291547686,5,3.3981692790985107
11,0.3,0.623837664781073,0.03534222631409851,0.9550102494779038,5,3.0291407108306885
12,0.6,0.28475697986529386,0.49509753304902343,0.39641675775798263,5,3.275926113128662
13,-0.09999999999999999,0.8728885715695384,0.16791832884745442,0.7872087751539422,5,3.758014678955078
14,0.09999999999999999,0.8728885715695384,0.5591730977219352,0.3271113413960386,5,3.5745420455932617
15,0.3,0.623837664781073,0.34813977355783327,0.5658590082737198,5,3.5260396003723145
16,0.7,0.1881204043741873,0.677461103716796,0.20892493463983716,5,3.869311571121216
17,-0.09999999999999999,0.8728885715695384,-0.032260402790747544,0.9589319052773377,5,3.4822027683258057
18,0.09999999999999999,0.8728885715695384,0.3298071423951772,0.5878185154430806,5,2.842329978942871
19,0.09999999999999999,0.8728885715695384,0.5511648139824732,0.33559207612730246,5,2.439209461212158
