query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,-0.6,0.28475697986529386,-0.2612601639079547,0.6711771881063953,5,3.369720697402954
1,0.39999999999999997,0.5046315754686912,0.9433517141784901,0.01604681724975597,5,3.46679425239563
2,0.8999999999999998,0.03738607346849874,0.9972282297330389,0.0001751011740634573,5,3.3768930435180664
3,0.49999999999999994,0.3910022189557703,0.7041299520821919,0.18437582725937102,5,2.9311611652374268
4,0.8999999999999998,0.03738607346849874,0.8730874040200418,0.05322867739123135,5,2.7950735092163086
5,0.3,0.623837664781073,0.3675703486159841,0.542758048395672,5,3.241042137145996
6,0.6,0.28475697986529386,0.4924107008854922,0.39939164657099685,5,3.242136240005493
7,0.8999999999999998,0.03738607346849874,0.6548634096973251,0.2303820202080463,5,3.2561166286468506
8,-0.39999999999999997,0.5046315754686912,-0.4029075500449397,0.5012409850010939,5,3.0056416988372803
9,0.8999999999999998,0.03738607346849874,0.6685380937410821,0.21732801939932914,5,3.1984291076660156
10,0.3,0.623837664781073,0.643852584223466,0.24104338669429856,5,3.3981692790985107
11,-0.39999999999999997,0.5046315754686912,-0.8040914497894873,0.1009766783334117,5,3.0291411876678467
12,0.49999999999999994,0.3910022189557703,0.43812611707093496,0.46055992359576997,5,3.2759265899658203
13,0.8999999999999998,0.03738607346849874,0.6117160702065855,0.272889300706868,5,3.758014678955078
14,0.39999999999999997,0.5046315754686912,0.6730011389571523,0.2131134961628998,5,3.5745420455932617
15,0.3,0.623837664781073,0.12911628239928524,0.8360619670302448,5,3.5260396003723145
16,0.7999999999999999,0.10408803866182788,0.7604123634704373,0.13560374633278344,5,3.869311571121216
17,-0.09999999999999999,0.8728885715695384,-0.27701184437881987,0.6518617679327554,5,3.4822027683258057
18,0.6,0.28475697986529386,0.6901959166398488,0.19709444784095528,5,2.842329978942871
19,-0.09999999999999999,0.8728885715695384,-0.07912294144740065,0.8993627563349736,5,2.439209461212158
