query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.7999999999999999,0.10408803866182788,0.8573212249618138,0.0632925833376369,5,3.369720697402954
1,0.6,0.28475697986529386,0.7882099370626446,0.11321139553069384,5,3.46679425239563
2,0.49999999999999994,0.3910022189557703,0.3405771647385732,0.5748990658155856,5,3.3768930435180664
3,0.8999999999999998,0.03738607346849874,0.8062588127386519,0.09934015220568845,5,2.9311611652374268
4,0.49999999999999994,0.3910022189557703,0.5335175107697513,0.35446930782304203,5,2.7950735092163086
5,0.7999999999999999,0.10408803866182788,0.7916168502444187,0.11055137559429115,5,3.241041898727417
6,-0.09999999999999999,0.8728885715695384,-0.1760778981978831,0.7769745445937104,5,3.2421371936798096
7,0.9999999999999999,1.4042654220543602e-24,0.9761563153386128,0.004403870261850274,5,3.2561161518096924
8,0.3,0.623837664781073,0.4365754419697701,0.4623354662538859,5,3.0056416988372803
9,0.6,0.28475697986529386,0.580019439675095,0.305296365562931,5,3.1984291076660156
10,0.6,0.28475697986529386,0.6308608769223485,0.2537895403090379,5,3.3981688022613525
11,0.49999999999999994,0.3910022189557703,0.4439892094139994,0.4538601507715529,5,3.0291411876678467
12,-0.09999999999999999,0.8728885715695384,0.4360185666961496,0.46297345841633786,5,3.2759265899658203
13,0.7,0.1881204043741873,0.5922275723369814,0.29270256007050555,5,3.758014678955078
14,0.09999999999999999,0.8728885715695384,0.03943115645598677,0.9498077053449558,5,3.5745420455932617
15,0.49999999999999994,0.3910022189557703,0.47071321449656583,0.4236026864169112,5,3.5260396003723145
16,0.49999999999999994,0.3910022189557703,0.5937440590704814,0.29114781438017806,5,3.869311809539795
17,-0.6,0.28475697986529386,-0.6510424333718036,0.23406677083332128,5,3.4822027683258057
18,0.8999999999999998,0.03738607346849874,0.9144736394391977,0.029636875790365464,5,2.8423304557800293
19,0.6,0.28475697986529386,0.6969162869741212,0.19093026413139977,5,2.439209461212158
