query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.09999999999999999,0.8728885715695384,0.3642633402844954,0.5466766434172977,5,3.3697211742401123
1,0.7,0.1881204043741873,0.9230704046075604,0.0253161708693726,5,3.46679425239563
2,0.8999999999999998,0.03738607346849874,0.7567985052917825,0.13860172033433904,5,3.3768930435180664
3,0.49999999999999994,0.3910022189557703,0.44530256053971623,0.45236234113521684,5,2.9311611652374268
4,0.8999999999999998,0.03738607346849874,0.9104801724132461,0.03171709619162608,5,2.7950735092163086
5,0.8999999999999998,0.03738607346849874,0.9649308262383538,0.007841954810300008,5,3.241041898727417
6,-0.39999999999999997,0.5046315754686912,-0.1989918177608806,0.7483179323052734,5,3.242136240005493
7,0.8999999999999998,0.03738607346849874,0.9362853123988769,0.019120465066046893,5,3.2561159133911133
8,0.3,0.623837664781073,0.5740801135565891,0.31147244944908814,5,3.0056416988372803
9,0.8999999999999998,0.03738607346849874,0.8034214489721566,0.1014842203854392,5,3.1984291076660156
10,0.3,0.623837664781073,0.1333939272619728,0.8306626241166967,5,3.3981692790985107
11,0.49999999999999994,0.3910022189557703,0.5203566858592735,0.3687108572628002,5,3.0291407108306885
12,0.7,0.1881204043741873,0.7674606587358679,0.12981286175902512,5,3.2759265899658203
13,0.7999999999999999,0.10408803866182788,0.7248103159995867,0.16595425363348762,5,3.7580151557922363
14,-0.19999999999999998,0.7470600781046621,-0.09229285170295379,0.8826561310605714,5,3.5745420455932617
15,0.0,1.0,-0.08270264213430867,0.8948198865578952,5,3.5260396003723145
16,0.09999999999999999,0.8728885715695384,-0.1837070681818651,0.7674192760162537,5,3.869311571121216
17,0.39999999999999997,0.5046315754686912,0.5422842067084425,0.3450596233853834,5,3.4822022914886475
18,-0.09999999999999999,0.8728885715695384,-0.28070808191729757,0.6473422615838226,5,2.842329978942871
19,-0.19999999999999998,0.7470600781046621,0.27969941794348496,0.6485750851961535,5,2.439209461212158
