query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.7,0.1881204043741873,0.7863150112745915,0.11469910489195592,5,3.3697211742401123
1,0.09999999999999999,0.8728885715695384,0.39418733736493927,0.5114239567869645,5,3.46679425239563
2,-0.39999999999999997,0.5046315754686912,-0.23810326408285468,0.6997269158577283,5,3.3768930435180664
3,0.7,0.1881204043741873,0.5585451467938978,0.32777436333020266,5,2.9311611652374268
4,0.6,0.28475697986529386,0.2917259446723822,0.6339008434377076,5,2.7950735092163086
5,0.3,0.623837664781073,0.5290667866486215,0.3592701810738703,5,3.241041898727417
6,0.0,1.0,0.6212117208676803,0.26336974382549877,5,3.2421371936798096
7,0.39999999999999997,0.5046315754686912,0.5141311987381822,0.3754946679937702,5,3.2561166286468506
8,0.6,0.28475697986529386,0.8380471842166624,0.07630878581815746,5,3.0056416988372803
9,0.7999999999999999,0.10408803866182788,0.740447528551061,0.1524036441432296,5,3.1984291076660156
10,0.49999999999999994,0.3910022189557703,0.2901427950705693,0.6358293775258438,5,3.3981692790985107
11,0.8999999999999998,0.03738607346849874,0.908338060611269,0.03285143089993438,5,3.0291407108306885
12,0.7999999999999999,0.10408803866182788,0.8306417001656097,0.08150630703428831,5,3.2759265899658203
13,0.0,1.0,0.22730334318873188,0.713100237129233,5,3.7580151557922363
14,0.3,0.623837664781073,0.6670507436730011,0.21873762594016907,5,3.574542284011841
15,0.3,0.623837664781073,0.27494025639885344,0.6543969615784527,5,3.5260393619537354
16,0.8999999999999998,0.03738607346849874,0.8448755870193404,0.0716112706902575,5,3.869311571121216
17,0.8999999999999998,0.03738607346849874,0.9670127811827036,0.007156352893644324,5,3.4822027683258057
18,0.39999999999999997,0.5046315754686912,0.3333057964447322,0.5836158676326638,5,2.8423287868499756
19,0.6,0.28475697986529386,0.15211417519499423,0.8070717402801495,5,2.439209222793579
