query,n_removed,baseline_loss,filtered_loss,loss_change
0,320,3.3491361141204834,3.5472278594970703,0.19809174537658691
1,320,2.94233775138855,3.1756718158721924,0.23333406448364258
2,320,3.2216734886169434,3.402454376220703,0.18078088760375977
3,320,3.6855709552764893,3.8330929279327393,0.14752197265625
4,320,3.5287530422210693,3.661611318588257,0.1328582763671875
5,320,3.4500434398651123,3.59299373626709,0.14295029640197754
6,320,3.789536237716675,3.944622278213501,0.15508604049682617
7,320,3.4183976650238037,3.579136371612549,0.16073870658874512
8,320,2.811737298965454,2.949544668197632,0.13780736923217773
9,320,2.38830304145813,2.558534622192383,0.17023158073425293
