subset,query,n_removed,baseline_loss,filtered_loss,loss_change
0,0,320,3.3491361141204834,3.34861159324646,-0.0005245208740234375
0,1,320,2.94233775138855,2.9410364627838135,-0.0013012886047363281
0,2,320,3.2216734886169434,3.219162940979004,-0.002510547637939453
0,3,320,3.6855709552764893,3.6860907077789307,0.0005197525024414062
0,4,320,3.5287530422210693,3.528327465057373,-0.00042557716369628906
0,5,320,3.4500434398651123,3.4508767127990723,0.0008332729339599609
0,6,320,3.789536237716675,3.789031744003296,-0.0005044937133789062
0,7,320,3.4183976650238037,3.4196431636810303,0.0012454986572265625
0,8,320,2.811737298965454,2.8951096534729004,0.08337235450744629
0,9,320,2.38830304145813,2.39668345451355,0.008380413055419922
1,0,320,3.3491361141204834,3.3484716415405273,-0.0006644725799560547
1,1,320,2.94233775138855,2.942734479904175,0.000396728515625
1,2,320,3.2216734886169434,3.220219612121582,-0.0014538764953613281
1,3,320,3.6855709552764893,3.685033082962036,-0.000537872314453125
1,4,320,3.5287530422210693,3.526916980743408,-0.0018360614776611328
1,5,320,3.4500434398651123,3.449585437774658,-0.00045800209045410156
1,6,320,3.789536237716675,3.789158582687378,-0.000377655029296875
1,7,320,3.4183976650238037,3.4181745052337646,-0.0002231597900390625
1,8,320,2.811737298965454,2.809727907180786,-0.0020093917846679688
1,9,320,2.38830304145813,2.3874638080596924,-0.0008392333984375
2,0,320,3.3491361141204834,3.3482582569122314,-0.0008778572082519531
2,1,320,2.94233775138855,2.9405977725982666,-0.0017399787902832031
2,2,320,3.2216734886169434,3.2193033695220947,-0.002370119094848633
2,3,320,3.6855709552764893,3.68432879447937,-0.0012421607971191406
2,4,320,3.5287530422210693,3.5285580158233643,-0.00019502639770507812
2,5,320,3.4500434398651123,3.448641777038574,-0.001401662826538086
2,6,320,3.789536237716675,3.789043426513672,-0.0004928112030029297
2,7,320,3.4183976650238037,3.4187982082366943,0.000400543212890625
2,8,320,2.811737298965454,2.811161518096924,-0.0005757808685302734
2,9,320,2.38830304145813,2.389073133468628,0.0007700920104980469
