query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.4117484092712402,3.4798569679260254,0.06810855865478516
1,160,3.538557291030884,3.6018640995025635,0.06330680847167969
2,160,3.456176996231079,3.565012216567993,0.10883522033691406
3,160,2.999039888381958,3.094027280807495,0.09498739242553711
4,160,2.837622880935669,2.9032561779022217,0.06563329696655273
5,160,3.3331096172332764,3.411776304244995,0.07866668701171875
6,160,3.3293094635009766,3.39926815032959,0.06995868682861328
7,160,3.3449532985687256,3.4376325607299805,0.09267926216125488
8,160,3.0519118309020996,3.127243995666504,0.0753321647644043
9,160,3.273777961730957,3.346578598022461,0.0728006362915039
10,160,3.4976589679718018,3.579251766204834,0.08159279823303223
11,160,3.118816614151001,3.221090078353882,0.10227346420288086
12,160,3.3343567848205566,3.422125816345215,0.0877690315246582
13,160,3.8075766563415527,3.874727249145508,0.06715059280395508
14,160,3.637629270553589,3.7011969089508057,0.0635676383972168
15,160,3.559534788131714,3.6422674655914307,0.0827326774597168
16,160,3.9195473194122314,3.9808504581451416,0.061303138732910156
17,160,3.562976837158203,3.8815853595733643,0.31860852241516113
18,160,2.920074224472046,2.985537052154541,0.06546282768249512
19,160,2.52816104888916,2.6149144172668457,0.08675336837768555
