query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,1280,0.07048940658569336,7.168451702455059e-05,0.0015203729271888733,3,1
1,1280,0.07722854614257812,0.00020194053649902344,0.0009358301758766174,3,1
2,1280,0.0682225227355957,-0.00025804838514886796,0.0008397569181397557,3,1
3,1280,0.0928945541381836,0.0008670489187352359,0.001135108876042068,3,1
4,1280,0.07794642448425293,0.0007645289297215641,8.150649955496192e-05,3,1
5,1280,0.0641481876373291,0.0005870659952051938,0.0012352069607004523,3,1
6,1280,0.0592045783996582,-7.120767986634746e-05,0.0005312779103405774,3,1
7,1280,0.05082368850708008,0.0002720355987548828,0.0006671909359283745,3,1
8,1280,0.04735970497131348,0.0011638005962595344,0.0006809085025452077,3,1
9,1280,0.0824742317199707,-0.000179290771484375,0.0006252204184420407,3,1
10,1280,0.06495141983032227,-0.0004181861877441406,0.00028539341292344034,3,1
11,1280,0.07741427421569824,0.0003674030303955078,0.0016546634724363685,3,1
12,1280,0.17099547386169434,0.0006875991821289062,0.0013675212394446135,3,1
13,1280,0.06277728080749512,-0.001560211181640625,0.0015652955044060946,3,1
14,1280,0.07438182830810547,0.001141707063652575,0.001258126925677061,3,1
15,1280,0.08397078514099121,-0.0004580815730150789,0.0008743334328755736,3,1
16,1280,0.06638789176940918,-4.172325134277344e-05,0.00039640319300815463,3,1
17,1280,0.06788229942321777,0.00015807151794433594,0.0007737000123597682,3,1
18,1280,0.06536626815795898,0.000828345597255975,0.0010382251348346472,3,1
19,1280,0.0843343734741211,0.00017134349036496133,0.0006004493334330618,3,1
