query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.38497449744974493,7.656664286190947e-05,0.35147289475812193,0.00033623768067622597,100,3.4103550910949707
1,0.7468226822682267,4.6411914971911815e-19,0.7599571708821923,4.8423814801829836e-20,100,3.5185890197753906
2,0.5822982298229822,2.0871632682132584e-10,0.553852887455567,2.269928905836276e-09,100,3.446538209915161
3,0.5527032703270327,2.488143232796923e-09,0.5900488570682526,1.0459919667077885e-10,100,3.004460334777832
4,0.22269426942694268,0.025948006393463584,0.20626633437394631,0.0395012347340448,100,2.8575258255004883
5,0.00968499755479173,0.9238108147615546,-0.02410489477113619,0.8118400301985813,100,3.3437559604644775
6,0.06778277827782778,0.5028086622881421,0.03454402392918719,0.7329537321706739,100,3.317316770553589
7,0.04475274379164755,0.658400539338225,0.014900251866274312,0.8830236175015432,100,3.352456569671631
8,0.05087308730873087,0.6152029541638384,0.07253815685153378,0.47324618046479183,100,3.0527563095092773
9,0.07387938793879387,0.46508183365644246,0.11697203429651808,0.24645711884832586,100,3.2737233638763428
10,-0.05734173417341734,0.5709352514440182,0.052735960697734945,0.6023025330109305,100,3.492663621902466
11,0.10616357183362994,0.2931379887263796,0.1196432175272405,0.23575881538771168,100,3.103717803955078
12,0.1948154815481548,0.05209900745070204,0.21719915132076664,0.029956275452366336,100,3.32629656791687
13,0.33898589858985895,0.0005606270873324688,0.2945650425962731,0.002930665970689681,100,3.7979331016540527
14,-0.05719189076500618,0.5719435887802409,-0.10538024042823266,0.2967342910629455,100,3.6431386470794678
15,0.017029702970297027,0.8664509943221802,0.14106291925688735,0.1615418272025321,100,3.5606932640075684
16,0.23997599759975996,0.016179472141912284,0.17340377417623087,0.08446751060535562,100,3.921846866607666
17,-0.09275727572757274,0.35867553287679743,-0.04528270737901547,0.6546126148953254,100,3.5332112312316895
18,0.1007140714071407,0.3187566161828928,0.12444458724553654,0.2173513213937968,100,2.9130725860595703
19,0.06598259825982598,0.5142452854267595,0.06362764574472814,0.5294049500207719,100,2.5383355617523193
