query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.11788654327392578,0.0029541651407877603,0.0008394370567956782,3,1
1,40,0.13685154914855957,0.0036504268646240234,0.0028701732857016288,3,1
2,40,0.18759775161743164,-0.004515806833902995,0.0029133939237484282,3,1
3,40,0.1775376796722412,0.0010286966959635417,0.00127248552952087,3,1
4,40,0.17168593406677246,-0.0035107930501302085,0.0011950109133456522,3,1
5,40,0.21495771408081055,-0.0014511744181315105,0.0022220060584873308,3,1
6,40,0.18470358848571777,-0.0008541742960611979,0.0003408999132148924,3,1
7,40,0.20789742469787598,-0.0034311612447102866,0.004038686032136066,3,1
8,40,0.16263628005981445,0.0009297529856363932,0.00460189455092433,3,1
9,40,0.2053675651550293,0.00434120496114095,0.006018189435790055,3,1
10,40,0.20983123779296875,-0.004914442698160808,0.005037052186230297,3,1
11,40,0.2071824073791504,0.00341645876566569,0.004622200845006878,3,1
12,40,0.1898961067199707,0.00583958625793457,0.003086364955104873,3,1
13,40,0.11081886291503906,0.0017922719319661458,0.004526206659175171,3,1
14,40,0.14839744567871094,-0.0008160273234049479,0.003629009270706215,3,1
15,40,0.1503615379333496,0.0015149116516113281,0.0020157336038166174,3,1
16,40,0.11596274375915527,0.001046578089396159,0.0065759624529746815,3,1
17,40,0.1345980167388916,0.00042247772216796875,0.0026195972390253112,3,1
18,40,0.2176520824432373,0.002772092819213867,0.004222654271835496,3,1
19,40,0.21568536758422852,0.0009125868479410807,0.005741882641473953,3,1
