query,n_removed,baseline_loss,filtered_loss,loss_change
0,320,3.4060041904449463,3.451474666595459,0.045470476150512695
1,320,3.5302278995513916,3.571877956390381,0.04165005683898926
2,320,3.4479339122772217,3.513099193572998,0.06516528129577637
3,320,2.99041485786438,3.043081521987915,0.052666664123535156
4,320,2.8394579887390137,2.883788824081421,0.04433083534240723
5,320,3.330832004547119,3.396732807159424,0.06590080261230469
6,320,3.3178439140319824,3.3746447563171387,0.05680084228515625
7,320,3.3415350914001465,3.4056198596954346,0.06408476829528809
8,320,3.0509581565856934,3.097719192504883,0.04676103591918945
9,320,3.275113105773926,3.331770181655884,0.05665707588195801
10,320,3.4895036220550537,3.550628900527954,0.06112527847290039
11,320,3.0907933712005615,3.177163600921631,0.08637022972106934
12,320,3.327287435531616,3.4033243656158447,0.07603693008422852
13,320,3.802206039428711,3.836155414581299,0.03394937515258789
14,320,3.626140832901001,3.664968490600586,0.03882765769958496
15,320,3.564517021179199,3.6003096103668213,0.03579258918762207
16,320,3.9106411933898926,3.944847345352173,0.03420615196228027
17,320,3.5231332778930664,3.5816502571105957,0.0585169792175293
18,320,2.905329465866089,2.9507150650024414,0.04538559913635254
19,320,2.5039193630218506,2.564723491668701,0.060804128646850586
