query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,320,0.045470476150512695,0.00019151449669152498,0.0009521422907710075,100,1
1,320,0.04165005683898926,0.000104608538094908,0.0010295495158061385,100,1
2,320,0.06516528129577637,0.0003650188446044922,0.0015242076478898525,100,1
3,320,0.052666664123535156,0.00012325048737693578,0.0011426381533965468,100,1
4,320,0.04433083534240723,0.00023596762912347913,0.001018639886751771,100,1
5,320,0.06590080261230469,0.00033170939423143864,0.001469694427214563,100,1
6,320,0.05680084228515625,0.0002656698343344033,0.0010607375297695398,100,1
7,320,0.06408476829528809,0.00024496077094227076,0.0012989516835659742,100,1
8,320,0.04676103591918945,0.00028954268782399595,0.001050451654009521,100,1
9,320,0.05665707588195801,0.00015755654021631926,0.001080976682715118,100,1
10,320,0.06112527847290039,0.00017368554836139083,0.0013257007813081145,100,1
11,320,0.08637022972106934,0.000333731179125607,0.001307954895310104,100,1
12,320,0.07603693008422852,0.000121009346912615,0.0017829799326136708,100,1
13,320,0.03394937515258789,0.00018327950965613127,0.0009871264919638634,100,1
14,320,0.03882765769958496,0.00015963077021297067,0.0009534424170851707,100,1
15,320,0.03579258918762207,0.0001782989565981552,0.0009945171186700463,100,1
16,320,0.03420615196228027,0.0002755141176749021,0.0011173677630722523,100,1
17,320,0.0585169792175293,0.00035223961458541453,0.001004900666885078,100,1
18,320,0.04538559913635254,1.5816687664482743e-05,0.0008676191209815443,100,1
19,320,0.060804128646850586,0.00010762929741758853,0.0012208307161927223,100,1
