query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,320,0.024903297424316406,-0.00026725053787230937,0.0010553609578896467,100,1
1,320,0.0219419002532959,-0.00024522781372070794,0.0012923822066846346,100,1
