query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,3200,0.08959245681762695,0.0009297529856363932,0.0005449402993278705,3,1
1,3200,0.11794018745422363,0.0011610984802246094,0.0007272265761085412,3,1
2,3200,0.10797762870788574,-0.001310904820760091,0.0021330468227013736,3,1
3,3200,0.1008002758026123,-0.0010292530059814453,0.0009712265486786906,3,1
4,3200,0.10700488090515137,-0.00021274884541829428,0.0006705605647667008,3,1
5,3200,0.10541880130767822,0.003091136614481608,0.0012278008352301043,3,1
6,3200,0.10987114906311035,-0.0011388460795084636,0.0017381890825752411,3,1
7,3200,0.09270524978637695,0.0001624425252278646,0.0021481375626793454,3,1
8,3200,0.07312536239624023,-0.0005621910095214844,0.001591110355246408,3,1
9,3200,0.0802692174911499,0.002973834673563639,0.0010297476549161822,3,1
10,3200,0.09799599647521973,-0.00022864341735839844,0.0007402953702060502,3,1
11,3200,0.13512086868286133,-0.002451817194620768,0.0021660538554982497,3,1
12,3200,0.1430971622467041,0.0006399949391682943,0.0015341404010770928,3,1
13,3200,0.1255652904510498,-0.001241445541381836,0.0009212086959305917,3,1
14,3200,0.11257314682006836,-0.002380212148030599,0.0022529870019465685,3,1
15,3200,0.11545133590698242,-0.0003420511881510417,0.0010314796298926657,3,1
16,3200,0.09353160858154297,0.0008942286173502604,0.0017629056243057659,3,1
17,3200,0.10614299774169922,-0.0007753372192382812,0.0010659317919891043,3,1
18,3200,0.11547040939331055,-0.0006070137023925781,0.004310774931794539,3,1
19,3200,0.1285567283630371,-0.0028762022654215493,0.001225263032672613,3,1
