query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.0009558200836181641,-0.00037328402201334637,0.0020929787906168893,3,2
1,40,0.0017435550689697266,0.0015912055969238281,0.0021790346481424766,3,2
2,40,0.007327556610107422,-0.0017936229705810547,0.0020944960088543937,3,1
3,40,0.0026128292083740234,0.003435850143432617,0.0031988002537700426,3,3
4,40,-0.00016427040100097656,-0.005526622136433919,0.002771519549890136,3,1
5,40,-0.0011757612228393555,0.00203398863474528,0.0026990161698086097,3,4
6,40,-0.001417398452758789,0.0002943674723307292,0.002307054277195976,3,3
7,40,0.005039691925048828,-0.005086104075113933,0.0029079619448357237,3,1
8,40,-0.005297183990478516,0.002489487330118815,0.0024767497418874654,3,4
9,40,0.001773834228515625,0.001975377400716146,0.0008785241103787449,3,2
10,40,0.0052149295806884766,-0.005067586898803711,0.004216780828805189,3,1
11,40,-0.0005440711975097656,0.002916097640991211,0.005145916210102688,3,3
12,40,-0.0041027069091796875,0.0027298927307128906,0.0029750844460594158,3,4
13,40,-0.0017955303192138672,0.00795888900756836,0.0032899364439225873,3,4
14,40,-0.012691020965576172,0.005896965662638347,0.006341533703515109,3,4
15,40,0.0025238990783691406,-0.0026191075642903647,0.002720047512975117,3,1
16,40,-0.006924152374267578,0.005061944325764974,0.00172602778094152,3,4
17,40,0.006679058074951172,-0.000538031260172526,0.0021871202443160803,3,1
18,40,-0.00435328483581543,0.0028417110443115234,0.00301202851527803,3,4
19,40,0.0017480850219726562,-0.002116998036702474,0.002893749550646109,3,1
