query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.400214433670044,3.456601142883301,0.056386709213256836
1,160,3.5235071182250977,3.5751829147338867,0.05167579650878906
2,160,3.4463443756103516,3.543163537979126,0.09681916236877441
3,160,2.9896161556243896,3.0635759830474854,0.0739598274230957
4,160,2.827927350997925,2.896547555923462,0.06862020492553711
5,160,3.3308141231536865,3.4011526107788086,0.07033848762512207
6,160,3.3171439170837402,3.377462863922119,0.060318946838378906
7,160,3.3391268253326416,3.4228601455688477,0.08373332023620605
8,160,3.044632911682129,3.1078479290008545,0.06321501731872559
9,160,3.266502618789673,3.3304479122161865,0.06394529342651367
10,160,3.4856858253479004,3.55928897857666,0.07360315322875977
11,160,3.1265969276428223,3.2226428985595703,0.09604597091674805
12,160,3.339216947555542,3.418144464492798,0.07892751693725586
13,160,3.80314302444458,3.8626625537872314,0.05951952934265137
14,160,3.632026195526123,3.694681406021118,0.06265521049499512
15,160,3.5537655353546143,3.6279025077819824,0.07413697242736816
16,160,3.919933557510376,3.972139835357666,0.05220627784729004
17,160,3.5854601860046387,3.87680721282959,0.29134702682495117
18,160,2.901020050048828,2.9555773735046387,0.05455732345581055
19,160,2.508394718170166,2.5909786224365234,0.08258390426635742
