query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.08220314979553223,-0.00287779172261556,0.005265172558042467,3,1
1,40,0.10837483406066895,-0.02741241455078125,0.03957016053049508,3,1
2,40,0.14424419403076172,-0.00018986066182454428,0.0005283869368544388,3,1
3,40,0.07082605361938477,0.0005482037862141927,0.00018652241230986182,3,1
4,40,0.1044001579284668,0.0005791982014973959,0.0008236389506067884,3,1
5,40,0.10588765144348145,4.092852274576823e-05,0.0008846338239685059,3,1
6,40,0.11417508125305176,0.0009445349375406901,0.001310973622360051,3,1
7,40,0.11985468864440918,0.0004113515218098958,0.0012410111933565868,3,1
8,40,0.11408591270446777,0.0001579920450846354,0.0013030587854354662,3,1
9,40,0.13687443733215332,0.0010631879170735676,0.000914026152453472,3,1
10,40,0.16063547134399414,0.0018369356791178386,0.001964484045637376,3,1
11,40,0.13961505889892578,-0.0003128846486409505,0.00191130238599996,3,1
12,40,0.1609792709350586,0.0011502901713053386,0.0007293662561069914,3,1
13,40,0.022107362747192383,0.0013264815012613933,0.0007815501719515531,3,1
14,40,0.054338693618774414,0.0002722740173339844,0.00042465809280019435,3,1
15,40,0.11296653747558594,0.001073757807413737,0.00036749135447273595,3,1
16,40,0.09242558479309082,3.1153361002604164e-05,0.001498485159256087,3,1
17,40,0.07158613204956055,0.0008939901987711588,0.0007651280842887772,3,1
18,40,0.10125422477722168,-0.0004840691884358724,0.0008091335619106608,3,1
19,40,0.10765242576599121,-0.0009396870930989584,0.00044515978737922767,3,1
