query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.1044363975524902,3.1218807697296143,0.017444372177124023
1,160,2.7382359504699707,2.725851535797119,-0.012384414672851562
2,160,2.620990514755249,2.5998127460479736,-0.02117776870727539
3,160,2.6423439979553223,2.646501302719116,0.004157304763793945
4,160,2.6242823600769043,2.6796646118164062,0.05538225173950195
5,160,1.4613940715789795,1.4780975580215454,0.016703486442565918
6,160,3.7483184337615967,3.7559449672698975,0.007626533508300781
7,160,3.358449697494507,3.3901710510253906,0.03172135353088379
8,160,2.1435444355010986,2.147526502609253,0.003982067108154297
9,160,1.942643404006958,1.9554181098937988,0.01277470588684082
10,160,2.2003977298736572,2.2096080780029297,0.009210348129272461
11,160,3.149980306625366,3.1810615062713623,0.031081199645996094
12,160,3.197620153427124,3.2421717643737793,0.04455161094665527
13,160,3.2381742000579834,3.2655417919158936,0.027367591857910156
14,160,2.85842227935791,2.884054660797119,0.025632381439208984
15,160,3.1434171199798584,3.168034553527832,0.024617433547973633
16,160,2.6033167839050293,2.614159107208252,0.010842323303222656
17,160,3.103635787963867,3.1094799041748047,0.0058441162109375
18,160,2.1191980838775635,2.157257318496704,0.038059234619140625
19,160,2.2924458980560303,2.3210537433624268,0.028607845306396484
