query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.017444372177124023,0.009135167114436626,0.002792373998090625,3,1
1,160,-0.012384414672851562,-0.022811492905020714,0.006131770554929972,3,1
2,160,-0.02117776870727539,-0.038659173995256424,0.003836503252387047,3,1
3,160,0.004157304763793945,-0.005750576499849558,0.008402006700634956,3,1
4,160,0.05538225173950195,-0.0008627573843114078,0.003966150805354118,3,1
5,160,0.016703486442565918,0.0017754236469045281,0.0013632868649438024,3,1
6,160,0.007626533508300781,-0.0030800502281636,0.0025571498554199934,3,1
7,160,0.03172135353088379,0.027875900268554688,0.05229256674647331,3,2
8,160,0.003982067108154297,-0.007701794151216745,0.011137534864246845,3,2
9,160,0.01277470588684082,-0.007248878479003906,0.002688078908249736,3,1
10,160,0.009210348129272461,0.0014984607696533203,0.004702138248831034,3,1
11,160,0.031081199645996094,0.010911543853580952,0.00573516683652997,3,1
12,160,0.04455161094665527,-0.006685575004667044,0.006547676399350166,3,1
13,160,0.027367591857910156,0.002054373500868678,0.007690382655709982,3,1
14,160,0.025632381439208984,0.0007671515340916812,0.008265450596809387,3,1
15,160,0.024617433547973633,0.0008098284597508609,0.0006187674589455128,3,1
16,160,0.010842323303222656,-0.0016717910766601562,0.0004350852977950126,3,1
17,160,0.0058441162109375,-0.0023310978431254625,0.010200652293860912,3,1
18,160,0.038059234619140625,-0.00895873736590147,0.0027284733951091766,3,1
19,160,0.028607845306396484,-0.003742774249985814,0.0011882316321134567,3,1
