query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.396284580230713,3.433098077774048,0.03681349754333496
1,160,3.5297698974609375,3.5679945945739746,0.03822469711303711
2,160,3.4351091384887695,3.4999356269836426,0.06482648849487305
3,160,3.0058696269989014,3.0519776344299316,0.04610800743103027
4,160,2.8266501426696777,2.865013360977173,0.03836321830749512
5,160,3.342574119567871,3.398174524307251,0.05560040473937988
6,160,3.324265956878662,3.3733410835266113,0.04907512664794922
7,160,3.346932888031006,3.4044575691223145,0.057524681091308594
8,160,3.0609703063964844,3.1023976802825928,0.0414273738861084
9,160,3.275444507598877,3.3241708278656006,0.04872632026672363
10,160,3.479888916015625,3.537175416946411,0.05728650093078613
11,160,3.111757516860962,3.1807644367218018,0.06900691986083984
12,160,3.3258583545684814,3.4129223823547363,0.08706402778625488
13,160,3.812276840209961,3.8365676403045654,0.024290800094604492
14,160,3.637047052383423,3.666077136993408,0.02903008460998535
15,160,3.5641114711761475,3.5881848335266113,0.024073362350463867
16,160,3.9192276000976562,3.946422815322876,0.027195215225219727
17,160,3.5129528045654297,3.613440752029419,0.10048794746398926
18,160,2.9120826721191406,2.944657802581787,0.032575130462646484
19,160,2.5157554149627686,2.560105800628662,0.044350385665893555
