query,n_removed,baseline_loss,filtered_loss,loss_change
0,80,3.4147024154663086,3.4874184131622314,0.07271599769592285
1,80,3.568877935409546,3.620091676712036,0.051213741302490234
2,80,3.5119571685791016,3.5850422382354736,0.07308506965637207
3,80,3.0372281074523926,3.100515604019165,0.06328749656677246
4,80,2.8882834911346436,2.9475884437561035,0.05930495262145996
5,80,3.440666437149048,3.512521266937256,0.07185482978820801
6,80,3.3941144943237305,3.4497756958007812,0.05566120147705078
7,80,3.4171433448791504,3.4876177310943604,0.07047438621520996
8,80,3.1549713611602783,3.2113583087921143,0.05638694763183594
9,80,3.332538604736328,3.3889107704162598,0.05637216567993164
10,80,3.5723326206207275,3.633476734161377,0.061144113540649414
11,80,3.254579544067383,3.3417060375213623,0.08712649345397949
12,80,3.4165847301483154,3.460569381713867,0.04398465156555176
13,80,3.8514137268066406,3.8981354236602783,0.046721696853637695
14,80,3.656752347946167,3.715517282485962,0.05876493453979492
15,80,3.5882766246795654,3.647965908050537,0.05968928337097168
16,80,3.951202869415283,3.996147871017456,0.04494500160217285
17,80,3.7247207164764404,3.9143691062927246,0.18964838981628418
18,80,2.930738687515259,3.009275436401367,0.0785367488861084
19,80,2.5270206928253174,2.638010263442993,0.11098957061767578
