query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,3.268167495727539,3.3856537342071533,0.11748623847961426
1,40,3.413797378540039,3.5488715171813965,0.13507413864135742
2,40,3.2602458000183105,3.4490227699279785,0.18877696990966797
3,40,2.801914930343628,2.979640245437622,0.17772531509399414
4,40,2.694676637649536,2.8639774322509766,0.16930079460144043
5,40,3.0889089107513428,3.2999534606933594,0.2110445499420166
6,40,3.1228935718536377,3.302067279815674,0.17917370796203613
7,40,3.151041030883789,3.358278274536133,0.20723724365234375
8,40,2.9171323776245117,3.0793063640594482,0.16217398643493652
9,40,3.087700605392456,3.2902393341064453,0.20253872871398926
10,40,3.2961506843566895,3.505521297454834,0.20937061309814453
11,40,2.8291871547698975,3.021427869796753,0.19224071502685547
12,40,3.087320327758789,3.2890796661376953,0.20175933837890625
13,40,3.657747268676758,3.7691147327423096,0.11136746406555176
14,40,3.4712250232696533,3.6183395385742188,0.14711451530456543
15,40,3.426279067993164,3.5772993564605713,0.15102028846740723
16,40,3.7656333446502686,3.8841052055358887,0.11847186088562012
17,40,3.330321788787842,3.489518642425537,0.1591968536376953
18,40,2.7123963832855225,2.934556245803833,0.22215986251831055
19,40,2.301109790802002,2.5180091857910156,0.21689939498901367
