query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.03907608985900879,-0.0002713493398717932,0.0015971992628187686,74,1
1,160,0.04823040962219238,-0.0002867660006961307,0.0018812148444060134,74,1
2,160,0.053407907485961914,-0.0007157261307175095,0.0016645578948264303,74,1
3,160,0.06760144233703613,-0.0010811799281352276,0.002216058829838947,74,1
4,160,0.036368608474731445,-0.0011404205012965846,0.002100341747977971,74,1
5,160,0.05496358871459961,-0.0007492787129170185,0.002039222587160286,74,1
6,160,0.04960203170776367,-0.000507979779630094,0.0019866652216466146,74,1
7,160,0.06189250946044922,-0.0010504625939034126,0.002210989446840893,74,1
8,160,0.047623395919799805,-0.0008958352578652872,0.002036503626073122,74,1
9,160,0.0399169921875,-0.00053698307759053,0.0019110245575431014,74,1
10,160,0.0534670352935791,-0.00021500200838656038,0.002036688318913474,74,1
11,160,0.05757856369018555,-0.0008117443806416279,0.002240685401175244,74,1
12,160,0.038500308990478516,-0.0007482863761283256,0.0016585119633743199,74,1
13,160,0.05915570259094238,-0.00048584873611862595,0.0025392642738189296,74,1
14,160,0.062224388122558594,-0.0012655580365979993,0.002201577773633725,74,1
15,160,0.053587913513183594,-0.0005932691934946421,0.001831469057945538,74,1
16,160,0.047029733657836914,-0.0007648757986120276,0.0018197293679672595,74,1
17,160,0.04780769348144531,-5.356041160789696e-05,0.0019053112859029114,74,1
18,160,0.04241323471069336,-0.0007668991346617002,0.0018326459593534371,74,1
19,160,0.03545069694519043,-0.0001535608961775496,0.0015555468298845672,74,1
