query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,640,0.11709880828857422,0.0003294610942248255,0.003055540844798088,100,1
1,640,0.15212440490722656,0.0006113934796303511,0.006203567609190941,100,1
2,640,0.18834447860717773,0.0009337019873782992,0.008331695571541786,100,1
3,640,0.1533496379852295,-9.424209565622732e-05,0.001050526276230812,100,1
4,640,0.1477680206298828,0.00017821311485022306,0.004494660533964634,100,1
5,640,0.21277880668640137,0.0003695297345984727,0.006825118791311979,100,1
6,640,0.16735577583312988,4.019737389171496e-05,0.001645150943659246,100,1
7,640,0.20170950889587402,-0.00024614572525024416,0.006394838966143695,100,1
8,640,0.15840816497802734,-0.00019803524017333984,0.0027637659580937997,100,1
9,640,0.1789402961730957,0.0002325105667114258,0.0013584561685709687,100,1
10,640,0.18085765838623047,-0.00030951499938964845,0.005169824356445233,100,1
11,640,0.18523883819580078,-2.8722286224365234e-05,0.0008999027777587221,100,1
12,640,0.16454458236694336,8.72039794921875e-05,0.00387265924712441,100,1
13,640,0.12859392166137695,-0.00044913530349731444,0.0032606591317452947,100,1
14,640,0.13983535766601562,-0.0001860547054093331,0.000710825202986598,100,1
15,640,0.13947224617004395,-0.00018486022599972785,0.0007491615833714604,100,1
16,640,0.13292145729064941,0.00021199941693339497,0.005535537376999855,100,1
17,640,0.14222168922424316,-0.00023830175632610917,0.0006811189232394099,100,1
18,640,0.17104649543762207,-0.0002317500184290111,0.0016691247001290321,100,1
19,640,0.21509432792663574,0.0010614681523293257,0.010982009582221508,100,1
