query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.9581828845311554,4.1226825532066204e-10,0.9050165279387646,2.463902761708017e-07,18,3.403836488723755
1,0.8988648090815273,3.990236717256899e-07,0.9121945385561069,1.3448894135919086e-07,18,3.529703140258789
2,0.9236326109391124,4.568456687421574e-08,0.9434678013836657,4.389580835976136e-09,18,3.4405758380889893
3,0.7254901960784313,0.0006554343714426358,0.7589404178416668,0.00026032662575097205,18,2.99238920211792
4,0.9504643962848297,1.5597650189845138e-09,0.9783393296135843,2.2767543903118536e-12,18,2.833263397216797
5,0.9504643962848297,1.5597650189845138e-09,0.9772605793602824,3.3473817727125674e-12,18,3.3275012969970703
6,0.9752321981424149,6.588737187082593e-12,0.9867949234217818,4.460417445799718e-14,18,3.319960832595825
7,0.9236326109391124,4.568456687421574e-08,0.9731561891484034,1.2462948972985735e-11,18,3.3468568325042725
8,0.9401444788441692,6.859458095524688e-09,0.9706048243932238,2.556162308060648e-11,18,3.0533642768859863
9,0.9298245614035088,2.3692560041968558e-08,0.9592671905300632,3.3526832444358983e-10,18,3.2692973613739014
10,0.9649122807017543,1.0347287642285859e-10,0.9860282029774803,6.989152136002451e-14,18,3.487029790878296
11,0.9917440660474718,1.0575341096645946e-15,0.9867829684503416,4.49265723463286e-14,18,3.1243221759796143
12,0.9628482972136224,1.6239943483045894e-10,0.9981592071598526,6.59006663322012e-21,18,3.332132339477539
13,0.8204334365325078,3.042080527777152e-05,0.9047466777929126,2.5182621111518104e-07,18,3.8016648292541504
14,0.9422084623323013,5.214680253289582e-09,0.9590506774948675,3.495536500181508e-10,18,3.642354965209961
15,0.8617131062951496,4.317684006760915e-06,0.9528464347472738,1.059544803549997e-09,18,3.5614993572235107
16,0.9463364293085655,2.920505577185136e-09,0.9723999081022673,1.5528099077007237e-11,18,3.9194414615631104
17,0.9628482972136224,1.6239943483045894e-10,0.9127829483287024,1.2768800217735258e-07,18,3.5520548820495605
18,0.9215686274509803,5.617518611953258e-08,0.9273855859037707,3.089718898104148e-08,18,2.9047775268554688
19,0.8926728586171312,6.290980659201078e-07,0.9107819062106565,1.5210990406251992e-07,18,2.5194993019104004
