query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8921568627450982,1.4893515661379575e-06,0.982254360750079,2.572724065582409e-12,17,3.403836488723755
1,0.9803921568627453,5.4086960699484265e-12,0.9703947582720456,1.154933168545658e-10,17,3.529703140258789
2,0.9803921568627453,5.4086960699484265e-12,0.9860034302044728,4.3859875507005695e-13,17,3.4405758380889893
3,0.9093137254901962,4.274417714447827e-07,0.9505908228682685,5.079057427365666e-09,17,2.99238920211792
4,0.985294117647059,6.341615043472021e-13,0.9865398604430176,3.276791687343761e-13,17,2.833263397216797
5,0.9632352941176472,5.740995055041282e-10,0.9555578218191424,2.3280755419516848e-09,17,3.3275012969970703
6,0.948529411764706,6.8595952617009776e-09,0.9651169843645078,3.892576904990617e-10,17,3.3199613094329834
7,0.9607843137254902,9.249159927780466e-10,0.954271568961393,2.8727479379279055e-09,17,3.3468568325042725
8,0.965686274509804,3.446356358407722e-10,0.977605404041048,1.4535922764569041e-11,17,3.0533642768859863
9,0.928921568627451,7.287799106752726e-08,0.9371370827409446,2.9719324898474824e-08,17,3.2692973613739014
10,0.9068627450980394,5.18287251035079e-07,0.9342814040186977,4.112352351879422e-08,17,3.487030267715454
11,0.9705882352941178,1.1001306700206469e-10,0.9625239434540362,6.614676518582004e-10,17,3.1243221759796143
12,0.9509803921568628,4.791756848318356e-09,0.9758400072578657,2.5549048362333053e-11,17,3.332132339477539
13,0.6862745098039217,0.002349040919826813,0.8418182837182057,2.2618907284088688e-05,17,3.8016648292541504
14,0.985294117647059,6.341615043472021e-13,0.9776560100364464,1.4293462022738822e-11,17,3.642354965209961
15,0.9509803921568628,4.791756848318356e-09,0.9370904611026365,2.988093184760852e-08,17,3.5614993572235107
16,0.9534313725490198,3.2849947662852595e-09,0.9757104495089809,2.6584705791077335e-11,17,3.9194414615631104
17,0.982843137254902,2.000914024116424e-12,0.9839641321172646,1.2093261717125412e-12,17,3.5520548820495605
18,0.9558823529411765,2.2056479022281606e-09,0.9711133788006212,9.625506809825688e-11,17,2.904778003692627
19,0.9754901960784315,2.8428732666900957e-11,0.9706160320328105,1.0924447984479026e-10,17,2.5194993019104004
