query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.9684615384615385,2.2297552127453928e-15,0.9722335522420411,5.249161333265309e-16,25,3.4060041904449463
1,0.916923076923077,1.1878653188790958e-10,0.939759645344392,3.3027553818541003e-12,25,3.5302281379699707
2,0.9861538461538462,1.880857183687253e-19,0.9895541414048852,7.483390255724073e-21,25,3.447934627532959
3,0.9424889576151895,1.964188722187995e-12,0.9351472957233712,7.540500657086421e-12,25,2.99041485786438
4,0.8876923076923076,3.284344821185413e-09,0.8816695282108113,5.8084292987688245e-09,25,2.8394579887390137
5,0.9176923076923077,1.0714712558883637e-10,0.9594780333406425,3.8097001640885765e-14,25,3.3308308124542236
6,0.9646153846153847,8.218109934217622e-15,0.9568319702749141,7.783287244919597e-14,25,3.317843437194824
7,0.953076923076923,1.993927391443841e-13,0.9659162978861163,5.376052735108821e-15,25,3.341533899307251
8,0.9569230769230769,7.599865990130391e-14,0.9514151614576978,2.950968462101138e-13,25,3.0509586334228516
9,0.9307692307692308,1.5639071669720812e-11,0.9605299913041236,2.829881609276097e-14,25,3.275113582611084
10,0.8738461538461537,1.1654253460528011e-08,0.9422058332627034,2.075396234630943e-12,25,3.4895052909851074
11,0.966923076923077,3.826990139544201e-15,0.9699671129665494,1.2798482566290916e-15,25,3.090792655944824
12,0.9615384615384615,2.1118022912124182e-14,0.9692889303884884,1.6490825905083795e-15,25,3.3272876739501953
13,0.9515384615384614,2.8677263907826597e-13,0.9104272759526676,2.732832135674097e-10,25,3.8022048473358154
14,0.9484615384615385,5.733043815027239e-13,0.9558122154742331,1.0129615257259462e-13,25,3.626140594482422
15,0.9700000000000001,1.2640270015692426e-15,0.9692888145384588,1.649153195515142e-15,25,3.5645182132720947
16,0.9761538461538463,9.294650706480014e-17,0.9825708925157972,2.6071615902803314e-18,25,3.9106411933898926
17,0.9453846153846153,1.0999951042616823e-12,0.9568714162845653,7.703383540316053e-14,25,3.5231332778930664
18,0.9061538461538461,4.5713973783891875e-10,0.9373435756018756,5.129424532462245e-12,25,2.9053308963775635
19,0.9538461538461538,1.6550160270615623e-13,0.9737647912502507,2.7544067470115663e-16,25,2.503917932510376
