query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8553846153846153,5.098977369778642e-08,0.8750263374146713,1.0523447391137381e-08,25,3.392571449279785
1,0.8869230769230768,3.538707348743782e-09,0.8738707804607437,1.1629579663682894e-08,25,3.5344128608703613
2,0.846923076923077,9.386851568389258e-08,0.9422594675501144,2.0539002364345155e-12,25,3.4403798580169678
3,0.8615384615384615,3.191860252637115e-08,0.9018898019768199,7.458354218110479e-10,25,2.995384454727173
4,0.8430769230769231,1.2240946853969826e-07,0.9253969903954158,3.596166289664484e-11,25,2.836566209793091
5,0.8438461538461538,1.161454038872137e-07,0.9329674735006768,1.0909512658772902e-11,25,3.332184314727783
6,0.8538461538461539,5.713374375102186e-08,0.8771835537352952,8.709124121372796e-09,25,3.316289186477661
7,0.8807692307692306,6.3084677165931715e-09,0.8975921373767647,1.1949300263515078e-09,25,3.342373847961426
8,0.7215384615384615,4.6893652969323414e-05,0.84385392889653,1.1608358850900335e-07,25,3.0636744499206543
9,0.89,2.6172104914228216e-09,0.9009447485994141,8.288033342748888e-10,25,3.272819995880127
10,0.9061538461538461,4.5713973783891875e-10,0.942828295312811,1.8380483117925607e-12,25,3.488213300704956
11,0.936923076923077,5.52800361278253e-12,0.9510297841141462,3.2255090342544725e-13,25,3.0869460105895996
12,0.8969230769230769,1.2835059346030888e-09,0.9891248007650454,1.1867631210526961e-20,25,3.3315627574920654
13,0.8669230769230768,2.0793777271866387e-08,0.8714021187398119,1.435141051373699e-08,25,3.8159000873565674
14,0.8423076923076923,1.2897554703037227e-07,0.8645832437431675,2.5105941166885427e-08,25,3.632833957672119
15,0.916923076923077,1.1878653188790958e-10,0.9089184898677015,3.286595669577305e-10,25,3.5652077198028564
16,0.9238461538461539,4.521013684222859e-11,0.9221661962935473,5.7619555256475826e-11,25,3.911895990371704
17,0.8507692307692307,7.145882492318117e-08,0.8690140423184142,1.751804390979166e-08,25,3.5143306255340576
18,0.8853846153846154,4.1015160524370566e-09,0.9419148313680422,2.1956309257028965e-12,25,2.9090871810913086
19,0.8523076923076923,6.39361462194846e-08,0.88371035971287,4.80482502749035e-09,25,2.520707607269287
