query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8516483516483516,0.00022021941625366217,0.7919221881959653,0.0012530946602604572,13,3.3925716876983643
1,0.9120879120879121,1.3975552674444556e-05,0.9119131470358615,1.4124177522607058e-05,13,3.534412384033203
2,0.7747252747252747,0.0018713615028719084,0.9710823236871411,3.462627440259639e-08,13,3.4403791427612305
3,0.7747252747252747,0.0018713615028719084,0.8206261288986276,0.000587560147938464,13,2.99538516998291
4,0.901098901098901,2.6138622029548244e-05,0.8811836826336532,6.891415372477221e-05,13,2.8365652561187744
5,0.8516483516483516,0.00022021941625366217,0.88662386123856,5.383534154902982e-05,13,3.332183837890625
6,0.9175824175824175,9.906225317564692e-06,0.906268244263392,1.9655880720035988e-05,13,3.3162882328033447
7,0.9340659340659341,2.9987037500995776e-06,0.9492351573823745,7.332590979193247e-07,13,3.342374086380005
8,0.8846153846153846,5.905745217191008e-05,0.934145796243136,2.979246001983647e-06,13,3.063676118850708
9,0.7582417582417583,0.0026660786121372876,0.8857099845714226,5.6163440387281645e-05,13,3.2728209495544434
10,0.8901098901098902,4.565437440744705e-05,0.9628961517174182,1.3426268041186606e-07,13,3.4882123470306396
11,0.8186813186813187,0.0006209883849300386,0.8735470809100726,9.560310482471773e-05,13,3.086946487426758
12,0.7252747252747254,0.0050232376553499165,0.9607278161357284,1.8272549649171664e-07,13,3.3315625190734863
13,0.7637362637362637,0.002376614797908447,0.8107875310820176,0.0007724096633235281,13,3.815899610519409
14,0.8516483516483516,0.00022021941625366217,0.6177753731356255,0.02444842271727664,13,3.63283371925354
15,0.5714285714285714,0.0413422673717235,0.7064831826339769,0.00694388019451558,13,3.5652077198028564
16,0.9340659340659341,2.9987037500995776e-06,0.9138795938055922,1.2523274965417053e-05,13,3.9118964672088623
17,0.8461538461538461,0.00026601205575225306,0.9288627749390503,4.5075800623093065e-06,13,3.514329671859741
18,0.8846153846153846,5.905745217191008e-05,0.9308467482430258,3.8731627824734e-06,13,2.909086227416992
19,0.8901098901098902,4.565437440744705e-05,0.9044519966034059,2.176585442377266e-05,13,2.5207085609436035
