query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,1600,0.08076071739196777,0.016752878203988075,0.010791352018713951,3,1
1,1600,0.04545331001281738,-0.038102466613054276,0.0037950179539620876,3,1
2,1600,0.04528546333312988,-0.03834311291575432,0.006009623408317566,3,1
3,1600,0.08446431159973145,-0.008574406616389751,0.003256801515817642,3,1
4,1600,0.11876678466796875,5.8650970458984375e-05,0.0038482286036014557,3,1
5,1600,0.08907437324523926,0.0003735224308911711,0.003578151809051633,3,1
6,1600,0.0832967758178711,-0.007248640060424805,0.007959124632179737,3,1
7,1600,0.08596062660217285,-0.00012453396630007774,0.0064884088933467865,3,1
8,1600,0.050089359283447266,-0.015951156616210938,0.0053007230162620544,3,1
9,1600,0.05678439140319824,-0.004575649742037058,0.006779410410672426,3,1
10,1600,0.06378006935119629,-0.008185227401554585,0.005202704109251499,3,1
11,1600,0.12016415596008301,0.00814946461468935,0.0060505797155201435,3,1
12,1600,0.10475277900695801,0.005973339080810547,0.0036111718509346247,3,1
13,1600,0.09421181678771973,0.006799379829317331,0.0038127729203552008,3,1
14,1600,0.08097672462463379,-0.004004240036010742,0.008336200378835201,3,1
15,1600,0.08067083358764648,0.002209265949204564,0.005783940199762583,3,1
16,1600,0.06896781921386719,0.00041961669921875,0.005456761922687292,3,1
17,1600,0.09673357009887695,0.00495139742270112,0.006366944406181574,3,1
18,1600,0.11960077285766602,-0.011224746704101562,0.002354396739974618,3,1
19,1600,0.10659551620483398,-0.002172708511352539,0.006620033644139767,3,1
