query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,2560,0.19311118125915527,-0.0037926832834879556,0.006691343073753753,3,1
1,2560,0.24158978462219238,-0.031727870305379234,0.04679325180590909,3,1
2,2560,0.2709331512451172,-8.145968119303386e-05,0.0009944890654838292,3,1
3,2560,0.18261289596557617,-0.0006774266560872396,0.0004572348028614895,3,1
4,2560,0.20932531356811523,1.4066696166992188e-05,0.0010696014958655243,3,1
5,2560,0.22458481788635254,-0.00036970774332682293,0.001147178790892846,3,1
6,2560,0.24605035781860352,0.0006700356801350912,0.0015350153246818197,3,1
7,2560,0.2475910186767578,0.00039132436116536457,0.0005989555996253898,3,1
8,2560,0.23322129249572754,0.0006236235300699869,0.001627631799548987,3,1
9,2560,0.28194689750671387,0.0014878114064534504,0.001054123079952169,3,1
10,2560,0.27563977241516113,0.0006012916564941406,0.0009146428015790577,3,1
11,2560,0.322019100189209,-0.0015327135721842449,0.0005593945954726235,3,1
12,2560,0.28843021392822266,0.0009601910909016927,0.000929461966440474,3,1
13,2560,0.09590935707092285,0.00038750966389973957,0.0006684036222032567,3,1
14,2560,0.14262723922729492,4.776318868001302e-05,0.0004020785118091739,3,1
15,2560,0.20869803428649902,0.000644524892171224,0.00046097167515225253,3,1
16,2560,0.19609332084655762,0.00010561943054199219,0.0012960269194541125,3,1
17,2560,0.19031882286071777,0.0006563663482666016,0.0006837886690910003,3,1
18,2560,0.23967885971069336,0.0008126099904378256,0.0011841745661068904,3,1
19,2560,0.24302363395690918,-0.0009342034657796224,0.001172454391213924,3,1
