query,n_removed,baseline_loss,filtered_loss,loss_change
0,2560,3.291370391845703,3.4844815731048584,0.19311118125915527
1,2560,3.421638011932373,3.6632277965545654,0.24158978462219238
2,2560,3.2793192863464355,3.5502524375915527,0.2709331512451172
3,2560,2.896388530731201,3.0790014266967773,0.18261289596557617
4,2560,2.7373757362365723,2.9467010498046875,0.20932531356811523
5,2560,3.1873867511749268,3.4119715690612793,0.22458481788635254
6,2560,3.1507654190063477,3.396815776824951,0.24605035781860352
7,2560,3.219059944152832,3.46665096282959,0.2475910186767578
8,2560,2.9395389556884766,3.172760248184204,0.23322129249572754
9,2560,3.1176815032958984,3.3996284008026123,0.28194689750671387
10,2560,3.314171075820923,3.589810848236084,0.27563977241516113
11,2560,2.886880874633789,3.208899974822998,0.322019100189209
12,2560,3.1300978660583496,3.4185280799865723,0.28843021392822266
13,2560,3.760493278503418,3.856402635574341,0.09590935707092285
14,2560,3.5624961853027344,3.7051234245300293,0.14262723922729492
15,2560,3.453998327255249,3.662696361541748,0.20869803428649902
16,2560,3.775559663772583,3.9716529846191406,0.19609332084655762
17,2560,3.4036407470703125,3.5939595699310303,0.19031882286071777
18,2560,2.8042659759521484,3.043944835662842,0.23967885971069336
19,2560,2.3787918090820312,2.6218154430389404,0.24302363395690918
