query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.02843499183654785,-0.0004903475637547672,0.0001693828235147521,3,1
1,160,0.02678966522216797,0.00023523966956418008,0.0008166265324689448,3,1
2,160,0.017458200454711914,0.0008602142333984375,0.001428435673005879,3,1
3,160,0.03885960578918457,0.00031034150742925704,0.0002829253498930484,3,1
4,160,0.02820277214050293,-0.0002338886260986328,0.0007428420358337462,3,1
5,160,0.028523921966552734,-0.0003851254878100008,7.685378659516573e-05,3,1
6,160,0.020401477813720703,-0.0003504753112792969,0.000409160100389272,3,1
7,160,0.016015052795410156,9.012222290039062e-05,0.0007506595575250685,3,1
8,160,0.017722129821777344,4.641215127776377e-05,0.00038966306601651013,3,1
9,160,0.029189586639404297,0.00012914340186398476,0.0007174601196311414,3,1
10,160,0.024500131607055664,-0.00024120013404171914,0.0003215885953977704,3,1
11,160,0.02388620376586914,-0.00019057591271121055,0.0004551885067485273,3,1
12,160,0.049550533294677734,5.0942104280693457e-05,0.0014199374709278345,3,1
13,160,0.01856255531311035,0.0006694793701171875,0.0014609047211706638,3,1
14,160,0.03256702423095703,0.00048009553574956954,0.0004647717287298292,3,1
15,160,0.08216428756713867,-0.00025121369981206954,0.0009277284261770546,3,1
16,160,0.022143840789794922,-8.289019024232402e-05,3.643854506663047e-05,3,1
17,160,0.02420210838317871,0.00036684671067632735,0.00040754335350356996,3,1
18,160,0.023975849151611328,0.00016371409583371133,0.0007469675620086491,3,1
19,160,0.03160834312438965,-0.00086212158203125,0.000976462964899838,3,1
