query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.4581105709075928,3.475809097290039,0.01769852638244629
1,160,3.557887315750122,3.564398765563965,0.0065114498138427734
2,160,3.5358564853668213,3.5624399185180664,0.026583433151245117
3,160,3.0593137741088867,3.069171905517578,0.009858131408691406
4,160,2.8828625679016113,2.8962574005126953,0.013394832611083984
5,160,3.45139217376709,3.4734928607940674,0.02210068702697754
6,160,3.3867695331573486,3.4007716178894043,0.014002084732055664
7,160,3.399177312850952,3.4089696407318115,0.009792327880859375
8,160,3.1336076259613037,3.1537256240844727,0.020117998123168945
9,160,3.345221996307373,3.3657901287078857,0.020568132400512695
10,160,3.567838668823242,3.5870890617370605,0.01925039291381836
11,160,3.184069871902466,3.2411341667175293,0.05706429481506348
12,160,3.380072832107544,3.4217588901519775,0.041686058044433594
13,160,3.855527639389038,3.876621723175049,0.021094083786010742
14,160,3.70007061958313,3.7028164863586426,0.0027458667755126953
15,160,3.5749034881591797,3.58398175239563,0.009078264236450195
16,160,3.99000883102417,3.9940526485443115,0.0040438175201416016
17,160,3.735006809234619,3.8967769145965576,0.16177010536193848
18,160,2.9417495727539062,2.9519968032836914,0.010247230529785156
19,160,2.541948080062866,2.5606749057769775,0.018726825714111328
