query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,1280,0.12756919860839844,0.0003380775451660156,0.0005968055976933489,3,1
1,1280,0.1463944911956787,0.0003447532653808594,0.0013311934065847147,3,1
