query,n_removed,baseline_loss,filtered_loss,loss_change
0,80,2.8937671184539795,2.910170555114746,0.0164034366607666
1,80,2.964872360229492,2.980433464050293,0.015561103820800781
2,80,2.866971254348755,2.8824610710144043,0.015489816665649414
3,80,2.915562629699707,2.9415934085845947,0.026030778884887695
4,80,3.428082227706909,3.448072671890259,0.01999044418334961
5,80,3.135974645614624,3.1532633304595947,0.017288684844970703
6,80,3.707076072692871,3.721890687942505,0.014814615249633789
7,80,3.759359836578369,3.7711873054504395,0.011827468872070312
8,80,3.7953217029571533,3.8069095611572266,0.011587858200073242
9,80,3.5441393852233887,3.5640854835510254,0.01994609832763672
10,80,3.396273374557495,3.4150335788726807,0.018760204315185547
11,80,2.7513833045959473,2.7670552730560303,0.015671968460083008
12,80,3.167086362838745,3.205291986465454,0.038205623626708984
13,80,3.4069440364837646,3.420870304107666,0.013926267623901367
14,80,3.4259378910064697,3.448230028152466,0.022292137145996094
15,80,3.172257900238037,3.2285914421081543,0.05633354187011719
16,80,3.4073164463043213,3.420991897583008,0.013675451278686523
17,80,3.5208139419555664,3.5362460613250732,0.015432119369506836
18,80,3.662959098815918,3.678802967071533,0.015843868255615234
19,80,4.028083801269531,4.044941425323486,0.016857624053955078
