query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.009435892105102539,-0.00012145280838012696,0.0010453354718232052,100,1
1,40,0.009768009185791016,-0.00028699398040771485,0.0009042187924503893,100,1
2,40,0.0044825077056884766,-2.7265548706054687e-05,0.0012553257073440157,100,1
3,40,0.0057451725006103516,-0.00015801429748535156,0.0009516408245904929,100,1
4,40,0.006524324417114258,-0.0001386117935180664,0.0012117289072139084,100,1
5,40,0.008402347564697266,-0.0004964685440063477,0.001234469309157312,100,1
6,40,0.0061037540435791016,-7.540702819824218e-05,0.0010040363874471863,100,1
7,40,0.007143735885620117,-0.0002243804931640625,0.0012708710279892644,100,1
8,40,0.0063054561614990234,-0.0004664802551269531,0.001155041859091887,100,1
9,40,0.007120847702026367,-0.00017922163009643556,0.0010048837786461302,100,1
10,40,0.005486726760864258,8.020401000976562e-05,0.0011194911217338272,100,1
11,40,0.024700403213500977,-0.00027273893356323243,0.0014099602556622165,100,1
12,40,0.010035991668701172,-0.0004277968406677246,0.000907614625606445,100,1
13,40,0.012300729751586914,0.0005625009536743164,0.0015133833077999178,100,1
14,40,0.0053272247314453125,-0.00022975921630859374,0.0009672912096472646,100,1
15,40,0.005379438400268555,-0.0001630377769470215,0.001819283320856632,100,1
16,40,0.006753206253051758,-9.127140045166015e-05,0.0009986561321074928,100,1
17,40,0.16107559204101562,-0.00060211181640625,0.0019555999703275923,100,1
18,40,0.018358230590820312,1.2662410736083984e-05,0.0014505408618618826,100,1
19,40,0.024535179138183594,-0.0003905320167541504,0.002114517989095387,100,1
