query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,320,0.03904008865356445,-0.0002262592315673828,0.0005864848499186337,3,1
1,320,0.04550576210021973,-0.0002052783966064453,0.0019844109192490578,3,1
2,320,0.04179668426513672,5.213419717620127e-05,0.001644208445213735,3,1
3,320,0.05144357681274414,-0.0002965132298413664,0.00017160446441266686,3,1
4,320,0.04132533073425293,-0.0003161430358886719,0.00022247800370678306,3,1
5,320,0.034748077392578125,3.139178079436533e-05,0.0007976528722792864,3,1
6,320,0.03045201301574707,0.0009894371032714844,0.0010370661038905382,3,1
7,320,0.02629399299621582,0.0006061394815333188,0.0005762785440310836,3,1
8,320,0.02821803092956543,-0.0006422996520996094,7.660956907784566e-05,3,1
9,320,0.04083371162414551,-4.7206878662109375e-05,0.001945437747053802,3,1
10,320,0.03686380386352539,-0.00031065940856933594,0.0016843285411596298,3,1
11,320,0.035581111907958984,0.0011616548290476203,0.000896600482519716,3,1
12,320,0.05676865577697754,-0.00039005279541015625,0.0009207522380165756,3,1
13,320,0.029749155044555664,0.0008891423349268734,0.000639364356175065,3,1
14,320,0.03801679611206055,-0.0006251335144042969,0.0006556531880050898,3,1
15,320,0.07932162284851074,0.0004471937718335539,0.0005655896966345608,3,1
16,320,0.032816171646118164,0.0007445812225341797,0.0005389455473050475,3,1
17,320,0.03329062461853027,-0.00023285548377316445,0.0008036555373109877,3,1
18,320,0.032140254974365234,7.462501525878906e-05,0.0007545254193246365,3,1
19,320,0.036469221115112305,0.0004185835423413664,0.0019427543738856912,3,1
