query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.3742480278015137,3.387665033340454,0.01341700553894043
1,160,2.742007255554199,2.751615524291992,0.009608268737792969
2,160,3.13323712348938,3.166943311691284,0.0337061882019043
3,160,3.3781559467315674,3.3880393505096436,0.009883403778076172
4,160,3.386931896209717,3.405046224594116,0.018114328384399414
5,160,3.1075308322906494,3.152738094329834,0.04520726203918457
6,160,3.374904155731201,3.3820526599884033,0.0071485042572021484
7,160,3.4857234954833984,3.500335454940796,0.014611959457397461
8,160,3.6362624168395996,3.6525609493255615,0.016298532485961914
9,160,3.967029571533203,3.9836370944976807,0.01660752296447754
