query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.01341700553894043,-0.000240325927734375,0.00032189430203288794,3,1
1,160,0.009608268737792969,-0.00019033749413210899,0.0004553586186375469,3,1
2,160,0.0337061882019043,4.9432117521064356e-05,0.0014199427096173167,3,1
3,160,0.009883403778076172,0.0006693999166600406,0.001460548839531839,3,1
4,160,0.018114328384399414,0.00048120817518793046,0.00046526777441613376,3,1
5,160,0.04520726203918457,-0.0002516110835131258,0.0009282110258936882,3,1
6,160,0.0071485042572021484,-8.24133530841209e-05,3.715226557687856e-05,3,1
7,160,0.014611959457397461,0.00036684671067632735,0.0004072077863384038,3,1
8,160,0.016298532485961914,0.0001628398895263672,0.0007464735535904765,3,1
9,160,0.01660752296447754,-0.0008616447448730469,0.0009763573762029409,3,1
