query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.6814238042269187,3.389360026961158e-05,0.7355708328083658,3.637670823803423e-06,30,3.400451183319092
1,0.8878754171301446,6.050077863000103e-11,0.9509242017312717,8.517784540192635e-16,30,3.539680004119873
2,0.7690767519466074,6.854921533721698e-07,0.767157126270752,7.598181503754097e-07,30,3.4472503662109375
3,0.6725250278086763,4.681241034814987e-05,0.7917388598542013,1.8793657906108837e-07,30,3.0132014751434326
4,0.7094549499443825,1.1356057182990115e-05,0.6607594098690965,7.059040623430963e-05,30,2.8314661979675293
5,0.8593993325917685,1.197674700479802e-09,0.8635473859393631,8.089052530308861e-10,30,3.369791030883789
6,0.8491657397107898,2.9971762405665943e-09,0.8746012861108633,2.661670077752663e-10,30,3.3253731727600098
7,0.7383759733036708,3.1939326465016397e-06,0.8312458935700567,1.283821039842347e-08,30,3.34824800491333
8,0.7962180200222468,1.4281891452177829e-07,0.836855089355575,8.296790907260614e-09,30,3.078640937805176
9,0.8963292547274748,2.130680683141728e-11,0.9131061416493124,2.00130755842705e-12,30,3.2830803394317627
10,0.8460511679644049,3.910105242776445e-09,0.8432777538785005,4.9306813660782675e-09,30,3.493339776992798
11,0.8740823136818686,2.8107238793162205e-10,0.8609327674397618,1.0374497843623796e-09,30,3.1494805812835693
12,0.8981090100111234,1.690998550927341e-11,0.9623132514605857,2.2668188912465644e-17,30,3.346007823944092
13,0.8914349276974416,3.939735825920681e-11,0.8116275291848214,5.2615783455353404e-08,30,3.831852674484253
14,0.7406006674082313,2.8774939766470287e-06,0.7664441333065694,7.892380209915327e-07,30,3.637364387512207
15,0.8291434927697442,1.5059158083340485e-08,0.8121612881312881,5.074529528430479e-08,30,3.559825897216797
16,0.9101223581757508,3.150726046667502e-12,0.9187333644623382,8.121462879120233e-13,30,3.9232280254364014
17,0.9724137931034482,3.058187173857784e-19,0.9802205191054792,3.044881609548961e-21,30,3.57110333442688
18,0.8696329254727476,4.4415362112600153e-10,0.8772158397838967,2.0152522869672114e-10,30,2.9090869426727295
19,0.6987764182424916,1.747430476495998e-05,0.7500150018451618,1.8287123837594553e-06,30,2.511265993118286
