query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.7363636363636363,0.009759535959916904,0.8798046118193421,0.00035517548319802326,11,3.4004483222961426
1,0.9090909090909091,0.00010559337630360879,0.9309549972337039,3.162367731115394e-05,11,3.5396807193756104
2,0.7636363636363637,0.006233059747904754,0.8815049101397406,0.0003339687707521521,11,3.4472498893737793
3,0.7727272727272727,0.005299487178643862,0.7861643415586852,0.004113665321040058,11,3.0131988525390625
4,0.9272727272727275,3.973774256558546e-05,0.9479650886299613,9.079579561403183e-06,11,2.831467628479004
5,0.9545454545454546,4.988898739949761e-06,0.8455650182629374,0.0010419991345037016,11,3.3697924613952637
6,0.5636363636363637,0.07095173447637551,0.819438722110832,0.0020230201137734815,11,3.325371742248535
7,0.8000000000000002,0.0031104283103858456,0.9199014319494103,6.069580068446187e-05,11,3.3482508659362793
8,0.8545454545454546,0.0008066741521648989,0.8850233376814844,0.0002931467406619087,11,3.0786430835723877
9,0.6454545454545455,0.03196279932801746,0.7311798658798343,0.010565962197938834,11,3.2830774784088135
10,0.7363636363636363,0.009759535959916904,0.8615819670207552,0.000652245904708365,11,3.4933414459228516
11,0.8363636363636365,0.0013331850799508565,0.9698357865344843,8.058699679593621e-07,11,3.1494784355163574
12,0.6363636363636364,0.03528698122006231,0.9933329573203618,9.353262611553302e-10,11,3.346010446548462
13,0.7181818181818183,0.012799598068858454,0.7678816389446589,0.005783236702956798,11,3.831855535507202
14,0.5818181818181819,0.06041989621564838,0.696296217511131,0.01730250014690287,11,3.6373679637908936
15,0.7636363636363637,0.006233059747904754,0.755944529237768,0.007112759758647029,11,3.5598270893096924
16,0.8454545454545455,0.0010451821458586875,0.8673362095878254,0.0005434981353925422,11,3.9232234954833984
17,0.9727272727272729,5.142177049049183e-07,0.9718351082453385,5.936005173126675e-07,11,3.57110333442688
18,0.8181818181818182,0.0020831448404786917,0.8446450809940977,0.0010687285107194035,11,2.909088134765625
19,0.8363636363636365,0.0013331850799508565,0.8790352171322313,0.0003651003454540237,11,2.5112669467926025
