query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.7094017094017093,3.425576415476247e-05,0.772532162674112,2.340653208005934e-06,27,3.4004476070404053
1,0.8412698412698412,3.8858026816020985e-08,0.8661916385766406,5.294176866799246e-09,27,3.5396807193756104
2,0.8424908424908425,3.552963203768692e-08,0.8986136816702899,1.9792254005904619e-10,27,3.447249174118042
3,0.7863247863247863,1.1614615487383451e-06,0.7559024146491503,5.123722072680913e-06,27,3.0131990909576416
4,0.7765567765567766,1.9174923266584467e-06,0.8741828445948364,2.5649838621821895e-09,27,2.831468105316162
5,0.8119658119658119,2.728672581200002e-07,0.8547832466666306,1.380041171049611e-08,27,3.3697915077209473
6,0.8418803418803419,3.716005972867008e-08,0.912857283550292,3.2283574441805093e-11,27,3.3253731727600098
7,0.8095238095238095,3.1611931999699126e-07,0.8395689758545136,4.396607753182521e-08,27,3.3482511043548584
8,0.7954822954822955,7.087398340000029e-07,0.8653108542578292,5.71811608425685e-09,27,3.078643560409546
9,0.797924297924298,6.186797067248487e-07,0.8234853510898715,1.323312881714651e-07,27,3.2830774784088135
10,0.829059829059829,9.149354324006635e-08,0.7895936372753427,9.764108753318023e-07,27,3.4933409690856934
11,0.804029304029304,4.368889271287542e-07,0.869460244420277,3.958762806296942e-09,27,3.1494781970977783
12,0.8809523809523808,1.3346737619397573e-09,0.9917598857860813,7.790787737355543e-24,27,3.3460099697113037
13,0.8797313797313797,1.505887846430049e-09,0.8227961874037374,1.3838564968974735e-07,27,3.8318541049957275
14,0.9310134310134309,1.923555785886602e-12,0.9560917685350095,7.777121529834428e-15,27,3.6373677253723145
15,0.8974358974358974,2.2716753976255427e-10,0.937699075053183,5.580099457944908e-13,27,3.559826374053955
16,0.8296703296703296,8.779941199430626e-08,0.8036324816144425,4.470438213311373e-07,27,3.9232230186462402
17,0.9645909645909645,5.532456527410171e-16,0.9726367292127982,2.303845134018654e-17,27,3.571103096008301
18,0.8516483516483515,1.770505887697334e-08,0.8995637149452222,1.768819987972927e-10,27,2.9090890884399414
19,0.8858363858363858,8.125625293951692e-10,0.8679042529707109,4.550615767599016e-09,27,2.5112667083740234
