query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.78544061302682,7.392509334904099e-07,0.7967842284075468,3.911100303865473e-07,28,3.4004483222961426
1,0.9042145593869731,4.205408225628234e-11,0.9551202093329358,2.955670013364239e-15,28,3.5396807193756104
2,0.7224958949096879,1.414952074826569e-05,0.8197894580869758,9.434258298520167e-08,28,3.4472498893737793
3,0.5019157088122606,0.0065000922041570375,0.5829027609918043,0.0011332215740991781,28,3.0131988525390625
4,0.742200328407225,6.149131383873519e-06,0.7307563436308233,1.0064447353651909e-05,28,2.831467628479004
5,0.8440065681444991,1.6717042683446086e-08,0.8349467927682762,3.298556834523983e-08,28,3.3697922229766846
6,0.8325123152709359,3.932246497286285e-08,0.8185668840505262,1.022516769332232e-07,28,3.325371742248535
7,0.7372742200328407,7.625173717083542e-06,0.7801785423726698,9.806888466252623e-07,28,3.3482513427734375
8,0.8347016967706623,3.357860508406963e-08,0.8500245109442998,1.0390577386838211e-08,28,3.0786430835723877
9,0.856048166392994,6.320765186144902e-09,0.8626119546681734,3.582609715924777e-09,28,3.2830774784088135
10,0.793103448275862,4.829144464839871e-07,0.7641074173896478,2.2221131158310415e-06,28,3.4933414459228516
11,0.7920087575259989,5.137516472727249e-07,0.8035521539146936,2.6241950300020693e-07,28,3.1494784355163574
12,0.8850574712643678,4.0232756248575274e-10,0.9832633045167883,9.348217936162132e-21,28,3.346010446548462
13,0.8615216201423097,3.944775004774051e-09,0.7820364984673653,8.883323236979351e-07,28,3.831855535507202
14,0.8029556650246306,2.7197882585773437e-07,0.8099564006966525,1.7733199478140983e-07,28,3.6373679637908936
15,0.8533114395183361,7.94380630532375e-09,0.8536444076753321,7.72785758872349e-09,28,3.5598268508911133
16,0.8866995073891626,3.3691817396613125e-10,0.9011630341384136,6.210923020232565e-11,28,3.9232234954833984
17,0.9759168035030105,1.0171150678198332e-18,0.9750897199933194,1.5703100130598413e-18,28,3.57110333442688
18,0.8784893267651889,7.971908632138219e-10,0.8992861571872358,7.845401323462662e-11,28,2.909088134765625
19,0.8002189381499726,3.2001089307524345e-07,0.8042243341257783,2.5201267459371843e-07,28,2.5112669467926025
