query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.749084249084249,6.942211057360888e-06,0.7805700631404289,1.565310741024217e-06,27,3.4004476070404053
1,0.884004884004884,9.812947471269388e-10,0.8849510098806624,8.905151737158548e-10,27,3.5396807193756104
2,0.8485958485958486,2.244488403110073e-08,0.8821041565184619,1.1896103052344898e-09,27,3.4472498893737793
3,0.8388278388278387,4.637638442024792e-08,0.8634010959238625,6.745191452913678e-09,27,3.0131988525390625
4,0.8821733821733821,1.1813671013280266e-09,0.8914453412981026,4.4667694747096736e-10,27,2.831467628479004
5,0.7368742368742369,1.1686983674455248e-05,0.7829267966395967,1.3867392098822003e-06,27,3.3697919845581055
6,0.7155067155067154,2.7262929949494097e-05,0.8641135834525134,6.343886433264566e-09,27,3.325371742248535
7,0.8705738705738705,3.579131826765576e-09,0.8992449019922807,1.83703608826691e-10,27,3.3482513427734375
8,0.8400488400488401,4.246663422058401e-08,0.8622233949249093,7.459375588245484e-09,27,3.0786430835723877
9,0.7741147741147741,2.1651609399005357e-06,0.8178964290008691,1.8918034499297673e-07,27,3.2830774784088135
10,0.905982905982906,8.028463630812967e-11,0.8784690146905901,1.703711145408637e-09,27,3.4933409690856934
11,0.9090354090354089,5.405117106059619e-11,0.9512385343342877,2.8086737965240833e-14,27,3.1494786739349365
12,0.8768127105666388,1.999114856400755e-09,0.9919694162315361,5.6525074348380346e-24,27,3.346010446548462
13,0.8247863247863249,1.2155102819900925e-07,0.7786610880437023,1.7248333033625316e-06,27,3.831855535507202
14,0.7289377289377289,1.6154543980854558e-05,0.7206696224724095,2.23732865409121e-05,27,3.6373684406280518
15,0.7954822954822955,7.087398340000029e-07,0.8134506232366754,2.492579401743801e-07,27,3.5598273277282715
16,0.9432234432234432,1.8017186395759422e-13,0.9167534286601374,1.862204011992522e-11,27,3.9232234954833984
17,0.9792429792429792,7.548363697024071e-19,0.9885511547008646,4.671816860540891e-22,27,3.57110333442688
18,0.8736263736263736,2.701972395856767e-09,0.842451871468005,3.5631738534546744e-08,27,2.909088134765625
19,0.7484737484737484,7.130297940165736e-06,0.7469859967682017,7.607897419621917e-06,27,2.5112669467926025
